NAME	TITLE	SCORE	
GATD3	glutamine amidotransferase class 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1273]	2.5527759	
KANSL1-AS1	KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]	1.8958077	
LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	1.6927239	
EMILIN3	elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123]	1.6571635	
PON1	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]	1.5217189	
SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	1.5143994	
GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:27168]	1.4910383	
ADRA1D	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]	1.4703836	
IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon [Source:HGNC Symbol;Acc:HGNC:14552]	1.4476295	
LHX1-DT	LHX1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53778]	1.40876	
ANO2	anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]	1.4074965	
SIX6	SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]	1.3729324	
SATL1	spermidine/spermine N1-acetyl transferase like 1 [Source:HGNC Symbol;Acc:HGNC:27992]	1.3567637	
RLBP1	retinaldehyde binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10024]	1.3408492	
RHBDL2	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	1.3233943	
FAM166C	family with sequence similarity 166 member C [Source:HGNC Symbol;Acc:HGNC:27938]	1.2996941	
PLAG1	PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]	1.2796779	
DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]	1.2779734	
SCML2	Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]	1.2489552	
ZNF571-AS1	ZNF571 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44324]	1.2391306	
OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	1.2384762	
SASS6	SAS-6 centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:25403]	1.2268898	
MUC20	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]	1.2184696	
UXT-AS1	UXT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49239]	1.2175878	
PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]	1.2107011	
ZNF324B	zinc finger protein 324B [Source:HGNC Symbol;Acc:HGNC:33107]	1.1966408	
ZNF354C	zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]	1.191666	
RXFP1	relaxin family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]	1.175119	
GOLGA6L10	golgin A6 family like 10 [Source:HGNC Symbol;Acc:HGNC:37228]	1.1609931	
CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	1.1585258	
FAM228A	family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]	1.1561944	
DLX5	distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918]	1.1497006	
RHOXF1	Rhox homeobox family member 1 [Source:HGNC Symbol;Acc:HGNC:29993]	1.1496799	
LINC02293	long intergenic non-protein coding RNA 2293 [Source:HGNC Symbol;Acc:HGNC:53209]	1.1451133	
TMEM238	transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]	1.1325706	
KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	1.123695	
GPR101	G protein-coupled receptor 101 [Source:HGNC Symbol;Acc:HGNC:14963]	1.1205761	
SLC4A5	solute carrier family 4 member 5 [Source:HGNC Symbol;Acc:HGNC:18168]	1.1113575	
LINC01616	long intergenic non-protein coding RNA 1616 [Source:HGNC Symbol;Acc:HGNC:51900]	1.1111737	
ARHGAP28	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]	1.1107222	
PWRN1	Prader-Willi region non-protein coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:33235]	1.1096209	
LYPD5	LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:26397]	1.102364	
ZBTB39	zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]	1.0935444	
KMT5C	lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]	1.0899194	
SLC35E2B	solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]	1.0892652	
TRPM8	transient receptor potential cation channel subfamily M member 8 [Source:HGNC Symbol;Acc:HGNC:17961]	1.0834053	
SOSTDC1	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	1.0763329	
ARL17B	ADP ribosylation factor like GTPase 17B [Source:HGNC Symbol;Acc:HGNC:32387]	1.0695229	
ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	1.0638684	
ZNF234	zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]	1.0590037	
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	1.0470513	
GRP	gastrin releasing peptide [Source:HGNC Symbol;Acc:HGNC:4605]	1.0424699	
HAUS5	HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]	1.0384166	
NXNL2	nucleoredoxin like 2 [Source:HGNC Symbol;Acc:HGNC:30482]	1.030587	
ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]	1.0279958	
ANKRD2	ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495]	1.0242515	
SOX1	SRY-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11189]	1.0176917	
GPR63	G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:HGNC:13302]	1.0084351	
PROC	protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]	1.0064585	
TTN	titin [Source:HGNC Symbol;Acc:HGNC:12403]	1.0026257	
HCRTR1	hypocretin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4848]	1.0025543	
LINC01497	long intergenic non-protein coding RNA 1497 [Source:HGNC Symbol;Acc:HGNC:51163]	0.9962969	
KCNS2	potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]	0.99559295	
RAP2C-AS1	RAP2C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40957]	0.99332756	
PCDHB13	protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]	0.9896519	
IGSF10	immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	0.9885364	
SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	0.98280627	
KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27877]	0.9818476	
ZNF343	zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]	0.97054565	
ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	0.9632033	
THG1L	tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053]	0.95767206	
C1orf94	chromosome 1 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:28250]	0.9566936	
VIPR2	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]	0.9550402	
NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	0.95495135	
TTLL11	tubulin tyrosine ligase like 11 [Source:HGNC Symbol;Acc:HGNC:18113]	0.94900274	
SFR1	SWI5 dependent homologous recombination repair protein 1 [Source:HGNC Symbol;Acc:HGNC:29574]	0.9435753	
TEPP	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]	0.94301605	
ZNF646	zinc finger protein 646 [Source:HGNC Symbol;Acc:HGNC:29004]	0.94208694	
C8orf34-AS1	C8orf34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27840]	0.9419805	
CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	0.9412058	
NR6A1	nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]	0.9401041	
TC2N	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]	0.93890065	
CCDC153	coiled-coil domain containing 153 [Source:HGNC Symbol;Acc:HGNC:27446]	0.9324012	
REM2	RRAD and GEM like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:20248]	0.9321222	
ZNF793	zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]	0.9304257	
CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26847]	0.9257649	
HMGN3-AS1	HMGN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48984]	0.92455107	
PABIR3	PABIR family member 3 [Source:HGNC Symbol;Acc:HGNC:25202]	0.92397326	
XKR7	XK related 7 [Source:HGNC Symbol;Acc:HGNC:23062]	0.9218268	
LRRC37A2	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	0.92088616	
PTGIS	prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]	0.9203481	
CILP2	cartilage intermediate layer protein 2 [Source:HGNC Symbol;Acc:HGNC:24213]	0.91902345	
C14orf39	chromosome 14 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:19849]	0.9159245	
USHBP1	USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058]	0.90924865	
RBL1	RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893]	0.9060804	
CPLX3	complexin 3 [Source:HGNC Symbol;Acc:HGNC:27652]	0.9003214	
TICAM2	TIR domain containing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	0.89908165	
C1orf74	chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]	0.89607847	
DNMT3A	DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]	0.8952625	
ZNF674	zinc finger protein 674 [Source:HGNC Symbol;Acc:HGNC:17625]	0.8941533	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	0.8932479	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	0.89129275	
CEP83-DT	CEP83 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27055]	0.8863905	
COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	0.8850823	
MIR124-1HG	MIR124-1 host gene [Source:HGNC Symbol;Acc:HGNC:27231]	0.88098997	
EFHB	EF-hand domain family member B [Source:HGNC Symbol;Acc:HGNC:26330]	0.8805139	
TBC1D8B	TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]	0.87843215	
GDF6	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]	0.8776862	
CDKL1	cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]	0.8660723	
CLEC3B	C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891]	0.8637323	
IDH1-AS1	IDH1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40292]	0.8622353	
ZNF547	zinc finger protein 547 [Source:HGNC Symbol;Acc:HGNC:26432]	0.85824454	
PABPC5-AS1	PABPC5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31845]	0.8579898	
ZFP69B	ZFP69 zinc finger protein B [Source:HGNC Symbol;Acc:HGNC:28053]	0.85748047	
MIR137HG	MIR137 host gene [Source:HGNC Symbol;Acc:HGNC:42871]	0.8561995	
PRSS36	serine protease 36 [Source:HGNC Symbol;Acc:HGNC:26906]	0.8513153	
PAQR7	progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]	0.84735495	
PAQR5	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	0.8444679	
INKA2	inka box actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:28045]	0.8428099	
PRLR	prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]	0.8410637	
CFAP418	cilia and flagella associated protein 418 [Source:HGNC Symbol;Acc:HGNC:27232]	0.83542097	
PTGER4	prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]	0.83507967	
LINC02418	long intergenic non-protein coding RNA 2418 [Source:HGNC Symbol;Acc:HGNC:53348]	0.83208334	
ZNF391	zinc finger protein 391 [Source:HGNC Symbol;Acc:HGNC:18779]	0.83108324	
AMER1	APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:HGNC:26837]	0.8305388	
VAV1	vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]	0.8303778	
DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]	0.8292033	
ZSWIM3	zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]	0.8290322	
GMIP	GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852]	0.8275144	
ZNF785	zinc finger protein 785 [Source:HGNC Symbol;Acc:HGNC:26496]	0.82541656	
ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]	0.8226116	
BICC1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	0.8189097	
CEP44	centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356]	0.81802666	
ZNF605	zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]	0.8140452	
COX6B2	cytochrome c oxidase subunit 6B2 [Source:HGNC Symbol;Acc:HGNC:24380]	0.81355286	
LINC01301	long intergenic non-protein coding RNA 1301 [Source:HGNC Symbol;Acc:HGNC:50464]	0.81243086	
CALCRL	calcitonin receptor like receptor [Source:HGNC Symbol;Acc:HGNC:16709]	0.81235635	
LGR5	leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]	0.8092032	
HAS2-AS1	HAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34340]	0.79964685	
ZNF169	zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]	0.7990347	
RHBDL3	rhomboid like 3 [Source:HGNC Symbol;Acc:HGNC:16502]	0.7964993	
EFCAB10	EF-hand calcium binding domain 10 [Source:HGNC Symbol;Acc:HGNC:34531]	0.7944556	
POGLUT2	protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]	0.7933783	
CHRM5	cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]	0.7918242	
DUSP19	dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]	0.7904073	
GRM3	glutamate metabotropic receptor 3 [Source:HGNC Symbol;Acc:HGNC:4595]	0.7890827	
SEMA3D	semaphorin 3D [Source:HGNC Symbol;Acc:HGNC:10726]	0.7887175	
TLE6	TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]	0.78853166	
DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	0.7878785	
SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	0.78430736	
ZNF443	zinc finger protein 443 [Source:HGNC Symbol;Acc:HGNC:20878]	0.78383005	
TTC26	tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]	0.78126764	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	0.7803795	
PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	0.7761866	
ACVR1C	activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]	0.7757725	
ITGA9-AS1	ITGA9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49668]	0.7744151	
MAPK12	mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]	0.774279	
TTC30B	tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]	0.77243745	
EXO5	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	0.77206504	
ST20-AS1	ST20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27521]	0.7716507	
AMER3	APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771]	0.7693435	
SOGA3	SOGA family member 3 [Source:HGNC Symbol;Acc:HGNC:21494]	0.7689266	
GPR75	G protein-coupled receptor 75 [Source:HGNC Symbol;Acc:HGNC:4526]	0.7680841	
TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	0.76785564	
TMEM249	transmembrane protein 249 [Source:HGNC Symbol;Acc:HGNC:44155]	0.766705	
NEK5	NIMA related kinase 5 [Source:HGNC Symbol;Acc:HGNC:7748]	0.7664406	
CFAP100	cilia and flagella associated protein 100 [Source:HGNC Symbol;Acc:HGNC:26842]	0.7646283	
ZNF670	zinc finger protein 670 [Source:HGNC Symbol;Acc:HGNC:28167]	0.76420844	
C19orf81	chromosome 19 open reading frame 81 [Source:HGNC Symbol;Acc:HGNC:40041]	0.76025766	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	0.7600543	
PABPC5	poly(A) binding protein cytoplasmic 5 [Source:HGNC Symbol;Acc:HGNC:13629]	0.75881416	
CWC22	CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322]	0.75801873	
PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	0.7568152	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	0.7561742	
LRRC17	leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]	0.75570977	
CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]	0.7551118	
ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]	0.750771	
FUT4	fucosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:4015]	0.75023097	
DPH6-DT	DPH6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44147]	0.7500556	
ACTR3-AS1	ACTR3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53965]	0.74976885	
ZNF284	zinc finger protein 284 [Source:HGNC Symbol;Acc:HGNC:13078]	0.7491689	
ZNF287	zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]	0.74739444	
TGFA	transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]	0.74601465	
FBXL13	F-box and leucine rich repeat protein 13 [Source:HGNC Symbol;Acc:HGNC:21658]	0.7439241	
CC2D2B	coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:HGNC:31666]	0.74158126	
LINC01089	long intergenic non-protein coding RNA 1089 [Source:HGNC Symbol;Acc:HGNC:27886]	0.7405628	
NFXL1	nuclear transcription factor, X-box binding like 1 [Source:HGNC Symbol;Acc:HGNC:18726]	0.73984313	
FAM210B	family with sequence similarity 210 member B [Source:HGNC Symbol;Acc:HGNC:16102]	0.7396763	
