NAME	TITLE	SCORE	
GATD3	glutamine amidotransferase class 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1273]	2.5761507	
KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6286]	2.0739388	
CCKBR	cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571]	1.7556194	
KCNJ12	potassium inwardly rectifying channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]	1.7185104	
LINC00622	long intergenic non-protein coding RNA 622 [Source:HGNC Symbol;Acc:HGNC:44251]	1.695674	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	1.5524086	
BEND4	BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]	1.5072428	
SOSTDC1	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	1.4668316	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	1.4665852	
CRACD	capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219]	1.4602133	
MIR210HG	MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]	1.4312015	
GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:HGNC Symbol;Acc:HGNC:24864]	1.4200063	
LINC00865	long intergenic non-protein coding RNA 865 [Source:HGNC Symbol;Acc:HGNC:45170]	1.4161862	
NPIPB5	nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]	1.4131646	
DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	1.361719	
ZNF525	zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]	1.3482695	
CHRM5	cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]	1.3465545	
SLC35E2B	solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]	1.3357203	
LINC02478	long intergenic non-protein coding RNA 2478 [Source:HGNC Symbol;Acc:HGNC:53446]	1.3353373	
WNT3	Wnt family member 3 [Source:HGNC Symbol;Acc:HGNC:12782]	1.3302526	
PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	1.3220963	
LYPD6B	LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018]	1.3186152	
SOX14	SRY-box transcription factor 14 [Source:HGNC Symbol;Acc:HGNC:11193]	1.3133702	
HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]	1.3121063	
SYT10	synaptotagmin 10 [Source:HGNC Symbol;Acc:HGNC:19266]	1.3054453	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	1.3040099	
LRRC37A2	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	1.2956507	
ZNF804B	zinc finger protein 804B [Source:HGNC Symbol;Acc:HGNC:21958]	1.2872858	
TRPC5	transient receptor potential cation channel subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:12337]	1.2825269	
TDRD5	tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]	1.2817112	
STX18-AS1	STX18 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48877]	1.2810072	
FOXB1	forkhead box B1 [Source:HGNC Symbol;Acc:HGNC:3799]	1.2701505	
TRAPPC10	trafficking protein particle complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:11868]	1.2685075	
CGAS	cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367]	1.264461	
ATAD5	ATPase family AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]	1.2208519	
NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291]	1.2147509	
ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]	1.1896584	
LINC02021	long intergenic non-protein coding RNA 2021 [Source:HGNC Symbol;Acc:HGNC:52856]	1.1817112	
SEMA3A	semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]	1.1768596	
MROCKI	MARCKS cis regulating lncRNA promoter of cytokines and inflammation [Source:HGNC Symbol;Acc:HGNC:50323]	1.1512605	
MC4R	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	1.1431241	
RHOXF1	Rhox homeobox family member 1 [Source:HGNC Symbol;Acc:HGNC:29993]	1.1328981	
CTXN3	cortexin 3 [Source:HGNC Symbol;Acc:HGNC:31110]	1.1148812	
PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]	1.1091654	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	1.1089827	
DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration [Source:HGNC Symbol;Acc:HGNC:27082]	1.1021655	
GPR179	G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:HGNC:31371]	1.0995543	
IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	1.0910984	
ISLR2	immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]	1.0896523	
ZNF16	zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]	1.0839134	
CCDC144A	coiled-coil domain containing 144A [Source:HGNC Symbol;Acc:HGNC:29072]	1.0790493	
MYOM2	myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]	1.071145	
CARTPT	CART prepropeptide [Source:HGNC Symbol;Acc:HGNC:24323]	1.0597688	
SPDL1	spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]	1.0528139	
PTPRD-AS1	PTPRD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49753]	1.0396594	
ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]	1.0394945	
PDE11A	phosphodiesterase 11A [Source:HGNC Symbol;Acc:HGNC:8773]	1.0338223	
ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]	1.0328075	
CEP128	centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359]	1.0266308	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	1.0254107	
PROC	protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]	1.0250394	
ANKRD36B	ankyrin repeat domain 36B [Source:HGNC Symbol;Acc:HGNC:29333]	1.014841	
PPP4R1-AS1	PPP4R1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51112]	1.0141597	
ESYT3	extended synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:24295]	1.0106384	
LHX5	LIM homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14216]	1.0067102	
TPBG	trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]	1.0064834	
ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	1.0042852	
ZNF417	zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]	1.0028865	
ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	1.0021371	
GPR153	G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]	0.996298	
DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]	0.9961393	
ZNF485	zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]	0.9946556	
SAMD11	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]	0.9711125	
INSYN1-AS1	INSYN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51422]	0.96940535	
CLIC5	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]	0.96689224	
MAML1	mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]	0.96169406	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	0.96060854	
LINC01322	long intergenic non-protein coding RNA 1322 [Source:HGNC Symbol;Acc:HGNC:50528]	0.95516807	
LINC00648	long intergenic non-protein coding RNA 648 [Source:HGNC Symbol;Acc:HGNC:44302]	0.94754773	
LYPD6	LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28751]	0.9472204	
IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	0.94327617	
EML5	EMAP like 5 [Source:HGNC Symbol;Acc:HGNC:18197]	0.93844396	
TMEM241	transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]	0.9366457	
PLCG2	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]	0.9312218	
ASXL3	ASXL transcriptional regulator 3 [Source:HGNC Symbol;Acc:HGNC:29357]	0.92817026	
LRP4-AS1	LRP4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44128]	0.9197615	
TOE1	target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]	0.91658866	
ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]	0.91600364	
ODC1-DT	ODC1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54070]	0.91263074	
CEBPB-AS1	CEBPB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51226]	0.9103349	
SIX4	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]	0.9071847	
ZNF749	zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]	0.90516526	
MT-ATP8	mitochondrially encoded ATP synthase membrane subunit 8 [Source:HGNC Symbol;Acc:HGNC:7415]	0.9015471	
BSPRY	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]	0.8970866	
LINC01260	long intergenic non-protein coding RNA 1260 [Source:HGNC Symbol;Acc:HGNC:49900]	0.8944843	
CRH	corticotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:2355]	0.8839633	
IQUB	IQ motif and ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:21995]	0.8758699	
MYLK-AS1	MYLK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42440]	0.87461877	
IRAK4	interleukin 1 receptor associated kinase 4 [Source:HGNC Symbol;Acc:HGNC:17967]	0.8688312	
TAFA4	TAFA chemokine like family member 4 [Source:HGNC Symbol;Acc:HGNC:21591]	0.8502528	
HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:19419]	0.8457994	
HAR1A	highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]	0.84525037	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	0.8443863	
EXO5	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	0.8429018	
GINS3	GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]	0.84202397	
ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]	0.84056735	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	0.8403395	
CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]	0.8390549	
NDE1	nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619]	0.8381518	
SLC35D3	solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]	0.8334276	
ACOT11	acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]	0.83322597	
RSPO3	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]	0.83200294	
INHBA	inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]	0.8297795	
POLR3G	RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]	0.829263	
RIMS4	regulating synaptic membrane exocytosis 4 [Source:HGNC Symbol;Acc:HGNC:16183]	0.8270113	
GTF2H2C	GTF2H2 family member C [Source:HGNC Symbol;Acc:HGNC:31394]	0.8264771	
KRBA2	KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]	0.8243987	
GIN1	gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]	0.8239366	
ASAH2	N-acylsphingosine amidohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:18860]	0.8200601	
ZNF625	zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571]	0.8192572	
CC2D2B	coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:HGNC:31666]	0.8192094	
CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	0.8174242	
OSBPL3	oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]	0.8164851	
ZNF547	zinc finger protein 547 [Source:HGNC Symbol;Acc:HGNC:26432]	0.8133968	
CYP4Z1	cytochrome P450 family 4 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:20583]	0.8113451	
AP1S3	adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]	0.81062776	
KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]	0.81051046	
LINC00526	long intergenic non-protein coding RNA 526 [Source:HGNC Symbol;Acc:HGNC:28278]	0.8062968	
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	0.8062925	
LIN28B	lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]	0.80541795	
DYNLT2	dynein light chain Tctex-type 2 [Source:HGNC Symbol;Acc:HGNC:11695]	0.8006905	
PGF	placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]	0.79926664	
RTN4RL1	reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]	0.7990234	
HEYL	hes related family bHLH transcription factor with YRPW motif like [Source:HGNC Symbol;Acc:HGNC:4882]	0.79802054	
MAML3	mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]	0.797561	
TMEM81	transmembrane protein 81 [Source:HGNC Symbol;Acc:HGNC:32349]	0.7970452	
RAPGEF4-AS1	RAPGEF4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28081]	0.7968341	
MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	0.79576063	
ZNF557	zinc finger protein 557 [Source:HGNC Symbol;Acc:HGNC:28632]	0.79390424	
CCDC62	coiled-coil domain containing 62 [Source:HGNC Symbol;Acc:HGNC:30723]	0.7873616	
MCTP2	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	0.7866077	
PTH2R	parathyroid hormone 2 receptor [Source:HGNC Symbol;Acc:HGNC:9609]	0.78468674	
COX6A2	cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]	0.7844881	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	0.78053707	
N4BP3	NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]	0.77898216	
BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	0.7782576	
ERV3-1	endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]	0.77393967	
FAM110C	family with sequence similarity 110 member C [Source:HGNC Symbol;Acc:HGNC:33340]	0.7738737	
UTS2	urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]	0.7735988	
BTN2A2	butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]	0.77254725	
CPEB1-AS1	CPEB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27523]	0.77251804	
H4C5	H4 clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4790]	0.771792	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	0.77138084	
SFTA2	surfactant associated 2 [Source:HGNC Symbol;Acc:HGNC:18386]	0.7616438	
CDC25A	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]	0.75946844	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	0.75867593	
FRAS1	Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]	0.7577868	
PAQR9	progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131]	0.7519418	
PDGFRA	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	0.74430496	
GLIPR1	GLI pathogenesis related 1 [Source:HGNC Symbol;Acc:HGNC:17001]	0.74161124	
ELAVL2	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	0.7402872	
FRA10AC1	FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]	0.7359907	
MIR137HG	MIR137 host gene [Source:HGNC Symbol;Acc:HGNC:42871]	0.7355527	
NPAS1	neuronal PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:7894]	0.734983	
DCAF17	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]	0.73465025	
HAR1B	highly accelerated region 1B [Source:HGNC Symbol;Acc:HGNC:33118]	0.7340826	
LEAP2	liver enriched antimicrobial peptide 2 [Source:HGNC Symbol;Acc:HGNC:29571]	0.7339771	
MFSD4B	major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]	0.73366976	
TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	0.7331931	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	0.73210555	
QRFPR	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]	0.7306696	
RARA-AS1	RARA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49577]	0.7302677	
OLIG2	oligodendrocyte transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:9398]	0.7300529	
TAF5L	TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]	0.72752565	
DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]	0.7271895	
SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53143]	0.7267267	
SOX11	SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]	0.72668636	
AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	0.7258028	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	0.72463244	
CDH12	cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]	0.7244514	
STRC	stereocilin [Source:HGNC Symbol;Acc:HGNC:16035]	0.7238806	
RAD52	RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]	0.7225775	
TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	0.72228944	
KLHL25	kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]	0.72063464	
CEP57L1	centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561]	0.71918505	
DCHS2	dachsous cadherin-related 2 [Source:HGNC Symbol;Acc:HGNC:23111]	0.7156973	
CAPS2	calcyphosine 2 [Source:HGNC Symbol;Acc:HGNC:16471]	0.7153504	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.7127101	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	0.71225417	
LINC00910	long intergenic non-protein coding RNA 910 [Source:HGNC Symbol;Acc:HGNC:44361]	0.71220815	
GPR150	G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]	0.711385	
FSTL3	follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]	0.7111421	
TNNC2	troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]	0.7106345	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	0.70930004	
MYO7A	myosin VIIA [Source:HGNC Symbol;Acc:HGNC:7606]	0.70921546	
HHIP-AS1	HHIP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44182]	0.7090938	
ZBTB37	zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365]	0.7084415	
VWC2L	von Willebrand factor C domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:37203]	0.70508015	
SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	0.70367336	
ZNF519	zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]	0.7028171	
CHODL	chondrolectin [Source:HGNC Symbol;Acc:HGNC:17807]	0.7028156	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	0.7023242	
TTN-AS1	TTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44124]	0.7004155	
MAP3K21	mitogen-activated protein kinase kinase kinase 21 [Source:HGNC Symbol;Acc:HGNC:29798]	0.70035595	
LINC01616	long intergenic non-protein coding RNA 1616 [Source:HGNC Symbol;Acc:HGNC:51900]	0.6984247	
TUT7	terminal uridylyl transferase 7 [Source:HGNC Symbol;Acc:HGNC:25817]	0.6979808	
LYSMD1	LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070]	0.6977595	
ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	0.6973421	
XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	0.696589	
LINC01234	long intergenic non-protein coding RNA 1234 [Source:HGNC Symbol;Acc:HGNC:49757]	0.69553745	
CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]	0.6953833	
SV2C	synaptic vesicle glycoprotein 2C [Source:HGNC Symbol;Acc:HGNC:30670]	0.69510984	
MGA	MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]	0.6949992	
LINC02192	long intergenic non-protein coding RNA 2192 [Source:HGNC Symbol;Acc:HGNC:53054]	0.69337296	
CRISP2	cysteine rich secretory protein 2 [Source:HGNC Symbol;Acc:HGNC:12024]	0.6901811	
KCNJ11	potassium inwardly rectifying channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]	0.68991524	
TRIM71	tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]	0.6896109	
ZNF329	zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]	0.6877668	
ALK	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	0.68516916	
XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	0.6844405	
EPHA5	EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389]	0.6839681	
RSKR	ribosomal protein S6 kinase related [Source:HGNC Symbol;Acc:HGNC:26314]	0.6834361	
PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26462]	0.6816877	
COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	0.681189	
GREM2	gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]	0.68082535	
YPEL2	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	0.67981637	
RNF152	ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]	0.679775	
ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:HGNC:2259]	0.6781628	
TRIM62	tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]	0.6777458	
CPXM2	carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]	0.67537206	
CABP7	calcium binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20834]	0.6736696	
NKX2-8	NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]	0.67259485	
BRINP3-DT	BRINP3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:50577]	0.6723703	
GLMN	glomulin, FKBP associated protein [Source:HGNC Symbol;Acc:HGNC:14373]	0.6719594	
SPACDR	sperm acrosome developmental regulator [Source:HGNC Symbol;Acc:HGNC:22135]	0.67176783	
RUNX1T1	RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535]	0.67160994	
HDX	highly divergent homeobox [Source:HGNC Symbol;Acc:HGNC:26411]	0.6693225	
B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]	0.6692936	
TMEM238	transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]	0.6674737	
EPHA7	EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]	0.66654134	
ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]	0.66562605	
PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	0.6656066	
MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2 [Source:HGNC Symbol;Acc:HGNC:19835]	0.6654512	
METTL14-DT	METTL14 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53367]	0.66428834	
