NAME	TITLE	SCORE	
GATD3	glutamine amidotransferase class 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1273]	2.9401994	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	1.9469818	
MC4R	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	1.7911863	
KANSL1-AS1	KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]	1.7249773	
ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	1.4865097	
TRAPPC10	trafficking protein particle complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:11868]	1.4779841	
LIN28B	lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]	1.4282401	
ZNF551	zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108]	1.3377372	
SAMD13	sterile alpha motif domain containing 13 [Source:HGNC Symbol;Acc:HGNC:24582]	1.3322409	
DLX2	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]	1.2735239	
IGSF9	immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]	1.2555933	
TC2N	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]	1.2546405	
CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	1.244341	
RAPGEF4-AS1	RAPGEF4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28081]	1.2420259	
LINC01260	long intergenic non-protein coding RNA 1260 [Source:HGNC Symbol;Acc:HGNC:49900]	1.2287341	
TMEM266	transmembrane protein 266 [Source:HGNC Symbol;Acc:HGNC:26763]	1.2028084	
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	1.1617599	
LINC01597	long intergenic non-protein coding RNA 1597 [Source:HGNC Symbol;Acc:HGNC:51594]	1.1579208	
TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	1.1335554	
TTN-AS1	TTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44124]	1.1118383	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	1.1097872	
EFCAB10	EF-hand calcium binding domain 10 [Source:HGNC Symbol;Acc:HGNC:34531]	1.1026088	
SLC5A1	solute carrier family 5 member 1 [Source:HGNC Symbol;Acc:HGNC:11036]	1.0997857	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	1.0997059	
VAV1	vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]	1.094989	
GPR17	G protein-coupled receptor 17 [Source:HGNC Symbol;Acc:HGNC:4471]	1.0933611	
P2RY12	purinergic receptor P2Y12 [Source:HGNC Symbol;Acc:HGNC:18124]	1.0895009	
LINC01497	long intergenic non-protein coding RNA 1497 [Source:HGNC Symbol;Acc:HGNC:51163]	1.0894089	
MIRLET7BHG	MIRLET7B host gene [Source:HGNC Symbol;Acc:HGNC:37189]	1.0795485	
ZNF416	zinc finger protein 416 [Source:HGNC Symbol;Acc:HGNC:20645]	1.07198	
PRH1	proline rich protein HaeIII subfamily 1 [Source:HGNC Symbol;Acc:HGNC:9366]	1.0712783	
LINC02298	long intergenic non-protein coding RNA 2298 [Source:HGNC Symbol;Acc:HGNC:53216]	1.0642995	
ACOT1	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	1.0633261	
PRDM13	PR/SET domain 13 [Source:HGNC Symbol;Acc:HGNC:13998]	1.0622647	
C7orf31	chromosome 7 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:21722]	1.0620083	
ZNF324B	zinc finger protein 324B [Source:HGNC Symbol;Acc:HGNC:33107]	1.061773	
ZC3H12D	zinc finger CCCH-type containing 12D [Source:HGNC Symbol;Acc:HGNC:21175]	1.0601605	
HCP5	HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659]	1.0495001	
WDR11-DT	WDR11 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27437]	1.0362165	
TMEM220-AS1	TMEM220 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44357]	1.0207212	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	1.001678	
SLITRK6	SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503]	1.0002182	
OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	0.9998146	
LINC00877	long intergenic non-protein coding RNA 877 [Source:HGNC Symbol;Acc:HGNC:27706]	0.99192494	
PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	0.9899286	
CCDC148	coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191]	0.9892618	
LRRC37A2	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	0.9792078	
ZNF781	zinc finger protein 781 [Source:HGNC Symbol;Acc:HGNC:26745]	0.97491926	
ZNF155	zinc finger protein 155 [Source:HGNC Symbol;Acc:HGNC:12940]	0.97468144	
WNT2	Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]	0.9578887	
KLK10	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]	0.95771885	
TMCO4	transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393]	0.95183736	
SMOC1	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	0.9460857	
CRH	corticotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:2355]	0.9281784	
COL28A1	collagen type XXVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22442]	0.9258157	
NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	0.92444223	
PDIA5	protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]	0.9241691	
