NAME	TITLE	SCORE	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	2.9682965	
HCRT	hypocretin neuropeptide precursor [Source:HGNC Symbol;Acc:HGNC:4847]	2.4368904	
PCDH19	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	2.3681643	
SLITRK4	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	2.2870872	
CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	2.2442229	
RAB9B	RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]	2.2216465	
GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]	2.185302	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	2.1329854	
FBXL18	F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]	2.1194623	
RBFOX1	RNA binding fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	2.1100225	
PDE1A	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	2.1068137	
RGS17	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	2.0999668	
GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1 [Source:HGNC Symbol;Acc:HGNC:4075]	2.088755	
GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	1.9623991	
SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	1.951621	
CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	1.9428754	
SVOP	SV2 related protein [Source:HGNC Symbol;Acc:HGNC:25417]	1.931571	
SLC8A1	solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]	1.918527	
GABRQ	gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454]	1.9142456	
COA7	cytochrome c oxidase assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:25716]	1.9135633	
HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	1.9095417	
PNMA6F	PNMA family member 6F [Source:HGNC Symbol;Acc:HGNC:53119]	1.9020535	
SLC7A10	solute carrier family 7 member 10 [Source:HGNC Symbol;Acc:HGNC:11058]	1.896931	
CDH8	cadherin 8 [Source:HGNC Symbol;Acc:HGNC:1767]	1.8733934	
DIRAS2	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]	1.8722827	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	1.8675605	
GLRA3	glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328]	1.8506203	
LRRC7	leucine rich repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:18531]	1.8228076	
ERC2	ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922]	1.8007175	
NRGN	neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]	1.7991036	
ANKRD34B	ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736]	1.7956475	
SHC3	SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]	1.785869	
RNF128	ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153]	1.7850901	
LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	1.7790151	
SHISAL2B	shisa like 2B [Source:HGNC Symbol;Acc:HGNC:34236]	1.7787313	
SLC35F1	solute carrier family 35 member F1 [Source:HGNC Symbol;Acc:HGNC:21483]	1.7665117	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	1.7555928	
ZNF654	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]	1.7486885	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	1.7473685	
MYT1L	myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]	1.7465366	
CAMKV	CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]	1.7399794	
PLPPR1	phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]	1.7369176	
TDRKH	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]	1.7352498	
DLX1	distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914]	1.7333559	
ENC1	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	1.7277422	
GABRA4	gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]	1.7263194	
SLC24A3	solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]	1.7202902	
DNM3	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	1.7166307	
OPALIN	oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707]	1.7086022	
PWWP3B	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	1.7071617	
RAPGEF4	Rap guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:16626]	1.7058226	
SOCS5	suppressor of cytokine signaling 5 [Source:HGNC Symbol;Acc:HGNC:16852]	1.703555	
CPNE5	copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]	1.6968113	
CELF5	CUGBP Elav-like family member 5 [Source:HGNC Symbol;Acc:HGNC:14058]	1.6923635	
DOK6	docking protein 6 [Source:HGNC Symbol;Acc:HGNC:28301]	1.6874709	
DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	1.6775388	
FNDC9	fibronectin type III domain containing 9 [Source:HGNC Symbol;Acc:HGNC:33547]	1.6768383	
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	1.674815	
GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	1.6737633	
ASIC1	acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100]	1.6691349	
GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	1.6664099	
GNG2	G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	1.6638649	
GJB6	gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]	1.6616528	
ANK3	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	1.6598192	
RBP4	retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]	1.6524137	
PAK3	p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]	1.6489623	
LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	1.6481016	
GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	1.644869	
DLK1	delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]	1.6283416	
DGKI	diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]	1.6271615	
SYNPR	synaptoporin [Source:HGNC Symbol;Acc:HGNC:16507]	1.6259102	
HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	1.610681	
ZFR2	zinc finger RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29189]	1.6020589	
NHSL2	NHS like 2 [Source:HGNC Symbol;Acc:HGNC:33737]	1.5985181	
CALB2	calbindin 2 [Source:HGNC Symbol;Acc:HGNC:1435]	1.5954452	
KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	1.5933399	
MEMO1	mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]	1.5914567	
CDH18	cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]	1.591359	
SLC10A4	solute carrier family 10 member 4 [Source:HGNC Symbol;Acc:HGNC:22980]	1.5872409	
