NAME	TITLE	SCORE	
TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	3.1303194	
SLC35E2B	solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]	1.6396087	
ZNF764	zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]	1.6248052	
TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]	1.5866408	
AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]	1.5804127	
NUDT1	nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048]	1.5441626	
CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	1.5363119	
TIGD2	tigger transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:18333]	1.525415	
TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	1.4426968	
CHAF1B	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]	1.4351193	
ZNF26	zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]	1.4191359	
PGAP2	post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]	1.3566265	
PLCH1	phospholipase C eta 1 [Source:HGNC Symbol;Acc:HGNC:29185]	1.3395113	
ZNF432	zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810]	1.330368	
SHH	sonic hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:10848]	1.326237	
ULK4	unc-51 like kinase 4 [Source:HGNC Symbol;Acc:HGNC:15784]	1.3246207	
ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	1.3237264	
TTC26	tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]	1.2860284	
SPTBN5	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]	1.2732476	
GPR6	G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:4515]	1.2557449	
TTC30A	tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]	1.2556084	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	1.2541684	
CGAS	cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367]	1.2487859	
LINC01497	long intergenic non-protein coding RNA 1497 [Source:HGNC Symbol;Acc:HGNC:51163]	1.2243689	
LINC00320	long intergenic non-protein coding RNA 320 [Source:HGNC Symbol;Acc:HGNC:19690]	1.2169437	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	1.2134554	
LMLN	leishmanolysin like peptidase [Source:HGNC Symbol;Acc:HGNC:15991]	1.2121176	
LDB3	LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]	1.1959145	
CENPN	centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873]	1.18599	
ZBED3-AS1	ZBED3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44188]	1.1795255	
NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]	1.1242526	
KRBA2	KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]	1.0630782	
ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	1.0335946	
ZBTB20	zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]	1.020406	
C2orf49	chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]	1.0172757	
RHOBTB1	Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]	1.0130298	
PAIP2B	poly(A) binding protein interacting protein 2B [Source:HGNC Symbol;Acc:HGNC:29200]	1.0118505	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	0.9979598	
SLC35D3	solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]	0.9942263	
RNF135	ring finger protein 135 [Source:HGNC Symbol;Acc:HGNC:21158]	0.9793357	
CCDC18	coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370]	0.96558636	
INHA	inhibin subunit alpha [Source:HGNC Symbol;Acc:HGNC:6065]	0.96531284	
RLF	RLF zinc finger [Source:HGNC Symbol;Acc:HGNC:10025]	0.9553199	
RIC1	RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]	0.95511824	
ERMN	ermin [Source:HGNC Symbol;Acc:HGNC:29208]	0.94484234	
SWT1	SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]	0.93780804	
DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]	0.93637395	
AARD	alanine and arginine rich domain containing protein [Source:HGNC Symbol;Acc:HGNC:33842]	0.93075955	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	0.9213076	
FAR2	fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]	0.9174683	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	0.90493995	
NCAPG2	non-SMC condensin II complex subunit G2 [Source:HGNC Symbol;Acc:HGNC:21904]	0.9004611	
RIF1	replication timing regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:23207]	0.8993358	
PAQR8	progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708]	0.89447445	
PRRG1	proline rich and Gla domain 1 [Source:HGNC Symbol;Acc:HGNC:9469]	0.8932034	
