Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000238009,AL627309.1,0.0023618848242154713,-0.5237211818227827,0.9084590589603504,0.003057459004391407,0.5237211818227827,0.9084590589603504
ENSG00000241860,AL627309.5,0.010923717311996555,0.5542813301784912,0.7178895662837422,0.006879282759880666,-0.5542813301784912,0.7178895662837422
ENSG00000237491,LINC01409,0.030409267111774194,0.6282819116222678,0.3973020305563827,0.019109118777446296,-0.6282819116222678,0.3973020305563827
ENSG00000177757,FAM87B,0.0011809424121077357,0.9502100065096304,0.8925032337068929,0,-0.9502100065096304,0.8925032337068929
ENSG00000228794,LINC01128,0.07912314161121829,0.16058546307086052,0.9191609363401306,0.07032155710100237,-0.16058546307086052,0.9191609363401306
ENSG00000225880,LINC00115,0.0008857068090808018,-0.3717180883777331,1,0.0007643647510978518,0.3717180883777331,1
ENSG00000230368,FAM41C,0.005019005251457877,0.7982069130645799,0.7047237086174368,0.0022930942532935553,-0.7982069130645799,0.7047237086174368
ENSG00000223764,LINC02593,0.007971361281727216,1.8506743329587154,0.1508640938022531,0.0015287295021957036,-1.8506743329587154,0.1508640938022531
ENSG00000187634,SAMD11,0.07174225153554495,1.0995876305478562,0.012821268255325579,0.03286768429720763,-1.0995876305478562,0.012821268255325579
ENSG00000188976,NOC2L,0.1278370161106624,0.33455070856555746,0.5971486262837522,0.10089614714491643,-0.33455070856555746,0.5971486262837522
ENSG00000187961,KLHL17,0.027752146684531787,0.15374340059476133,0.9792955263354362,0.024459672035131257,-0.15374340059476133,0.9792955263354362
ENSG00000187583,PLEKHN1,0.0005904712060538678,-0.786755587656577,1,0.0007643647510978518,0.786755587656577,1
ENSG00000187642,PERM1,0,-2.371718088377733,0.6522821502636016,0.0007643647510978518,2.371718088377733,0.6522821502636016
ENSG00000272512,AL645608.7,0.007676125678700282,0.21324441234342384,0.9882652175570539,0.006114918008782814,-0.21324441234342384,0.9882652175570539
ENSG00000188290,HES4,0.24415984370327434,-0.1539645618448049,0.8286168418393206,0.2713494866397374,0.1539645618448049,0.8286168418393206
ENSG00000187608,ISG15,0.14318926746806296,0.20436626099697097,0.8286168418393206,0.12382708967785198,-0.20436626099697097,0.8286168418393206
ENSG00000188157,AGRN,0.03779015718744754,0.08492031536788502,1,0.03516077855050118,-0.08492031536788502,1
ENSG00000131591,C1orf159,0.020666492211885375,-0.43142433450200013,0.7032696581766754,0.027517131039522663,0.43142433450200013,0.7032696581766754
ENSG00000162571,TTLL10,0.0011809424121077357,0.9502100065096304,0.8925032337068929,0,-0.9502100065096304,0.8925032337068929
ENSG00000186891,TNFRSF18,0.0002952356030269339,-1.3717180883777331,0.8286168418393206,0.0007643647510978518,1.3717180883777331,0.8286168418393206
ENSG00000186827,TNFRSF4,0.0008857068090808018,-2.179073010435337,0.16624493122396175,0.0045861885065871105,2.179073010435337,0.16624493122396175
ENSG00000078808,SDF4,0.3176735088569809,0.39730369798937226,0.41179886722885034,0.24077489659582332,-0.39730369798937226,0.41179886722885034
ENSG00000176022,B3GALT6,0.14023691143779363,0.6282819116222673,0.16624493122396175,0.09019504062954652,-0.6282819116222673,0.16624493122396175
ENSG00000184163,C1QTNF12,0.0064951832665925465,0.5668813669581239,0.7932233074565758,0.003821823755489259,-0.5668813669581239,0.7932233074565758
