Feature,Normalized.Dispersion
ENSG00000238009,5.260421503975592
ENSG00000241860,2.298185423834058
ENSG00000237491,-1.3344060955414763
ENSG00000177757,0.7465125509340603
ENSG00000228794,1.315809808849075
ENSG00000225880,0.7066964282709545
ENSG00000230368,-0.47328654708079543
ENSG00000223764,0.04627963952279639
ENSG00000187634,0.2857943698251088
ENSG00000188976,-1.4984450829316351
ENSG00000187961,2.9433014482915913
ENSG00000187583,1.4526937034108276
ENSG00000187642,NaN
ENSG00000272512,-0.8477572175219703
ENSG00000188290,-1.7902340095820952
ENSG00000187608,2.8095266641888363
ENSG00000188157,-0.6248680822682869
ENSG00000131591,7.237773351001416
ENSG00000162571,-3.160035357798329
ENSG00000186891,NaN
ENSG00000186827,0.5518368695891083
ENSG00000078808,-1.7730549149933206
ENSG00000176022,0.005724993225249624
ENSG00000184163,-1.5941231644697111
ENSG00000260179,NaN
ENSG00000160087,-0.5564361865259696
ENSG00000230415,NaN
ENSG00000162572,0.6152986795242541
ENSG00000131584,-0.004213163225514115
ENSG00000169972,-0.5334554966386417
ENSG00000127054,-2.1875021159516836
ENSG00000224051,0.10900170988465858
ENSG00000169962,NaN
ENSG00000107404,0.5174206138890864
ENSG00000162576,-1.2947326442188731
ENSG00000175756,-0.7151607631076405
ENSG00000221978,-0.13692213712120832
ENSG00000224870,4.384321303489234
ENSG00000242485,1.3873280673389559
ENSG00000272455,3.4177923548392766
ENSG00000235098,2.062665978738671
ENSG00000179403,2.4449030756232837
ENSG00000215915,2.902505968452841
ENSG00000160072,-0.2799463992377517
ENSG00000197785,-0.935165038121076
ENSG00000205090,-0.9794983974711076
ENSG00000160075,-1.6496210421795372
ENSG00000215014,-0.8154370138413245
ENSG00000228594,-0.8024685509501949
ENSG00000286989,1.4143373625527658
ENSG00000272106,5.83801648575695
ENSG00000197530,1.0783612054435832
ENSG00000189409,-1.7426732522785744
ENSG00000248333,1.2238095475916326
ENSG00000272004,-1.87943094874301
ENSG00000189339,-2.100138645845005
ENSG00000008128,0.6985895090662446
ENSG00000215790,0.9193173992246407
ENSG00000008130,0.2323083827391643
ENSG00000078369,-1.1703103516974518
ENSG00000231050,-0.22410126852796822
ENSG00000169885,0.5104598829373655
ENSG00000178821,-1.2495522147853613
ENSG00000142609,-1.2673703241646652
ENSG00000233542,-1.4525435595769702
ENSG00000187730,7.052197093561144
ENSG00000067606,-1.4318365820321726
ENSG00000271806,1.8835702551576554
ENSG00000182873,0.15561568145685772
ENSG00000162585,-0.0749518539635249
ENSG00000157933,0.24813011838284596
ENSG00000287356,NaN
ENSG00000116151,-0.8235183616544841
ENSG00000272161,2.545546927955968
ENSG00000272420,-0.061921620931445466
ENSG00000157916,1.2478699233658141
ENSG00000157911,-1.4016238400974186
ENSG00000149527,1.3906471922599606
ENSG00000157881,0.10564721755135603
ENSG00000197921,3.4900778121608553
ENSG00000272449,-1.7643058421219913
ENSG00000238164,0.4011848591463226
ENSG00000157873,0.20520149539654
ENSG00000157870,-0.13433548471811227
ENSG00000142606,-0.07725684813626149
ENSG00000237058,1.2404135020292657
ENSG00000215912,1.6410078716197112
ENSG00000177133,0.5735205287918499
ENSG00000142611,1.5456715151731357
ENSG00000272235,NaN
ENSG00000287828,NaN
ENSG00000130762,-0.4226431643070308
ENSG00000162591,-0.7560414204595688
ENSG00000158109,-1.4254105533243606
ENSG00000116213,-1.2729800054372369
ENSG00000078900,-1.210254623115121
ENSG00000235131,NaN
ENSG00000235169,-1.1951274640421492
ENSG00000130764,-0.5657311199034266
ENSG00000272153,0.12781679784106267
ENSG00000116198,0.403529651920998
ENSG00000169598,1.9634239620229446
ENSG00000198912,1.1937188108720658
ENSG00000236423,0.9325469917756484
ENSG00000233304,-1.2378117704917693
ENSG00000235054,NaN
ENSG00000232596,NaN
