Feature,Normalized.Dispersion
ENSG00000238009,-1.5079838739765203
ENSG00000241860,-0.5097448442443211
ENSG00000286448,nan
ENSG00000237491,-1.1448795219523944
ENSG00000177757,nan
ENSG00000228794,-0.8051990237226894
ENSG00000225880,-1.047157054037658
ENSG00000230368,0.06514280855871571
ENSG00000223764,10.611381316130199
ENSG00000187634,1.3554758582043673
ENSG00000188976,-1.4934242280684493
ENSG00000187961,-1.0593483250291689
ENSG00000187583,nan
ENSG00000187642,nan
ENSG00000272512,10.092022376640971
ENSG00000188290,1.285737322327336
ENSG00000187608,0.2820297661832563
ENSG00000188157,-1.2435288966272513
ENSG00000131591,2.492872982587877
ENSG00000162571,-0.5533790293336998
ENSG00000186891,-0.19547194057878983
ENSG00000186827,1.453534554033257
ENSG00000078808,-1.3118736447498578
ENSG00000176022,1.7274227297447935
ENSG00000184163,0.5952556358899183
ENSG00000160087,-1.4100470721194378
ENSG00000230415,7.455188317671989
ENSG00000162572,6.8979479888557504
ENSG00000131584,0.4022281461687843
ENSG00000169972,1.094335872636471
ENSG00000127054,-0.7559506615478131
ENSG00000224051,-0.24574308117965746
ENSG00000169962,1.9563082860416012
ENSG00000107404,-1.114515599429297
ENSG00000162576,-0.20829557700946708
ENSG00000175756,-0.9621652505005698
ENSG00000221978,-0.3972571776736184
ENSG00000224870,-0.7924410010034809
ENSG00000242485,0.2845168872916824
ENSG00000272455,0.5147686599081933
ENSG00000235098,1.4031429866688423
ENSG00000225905,0.8583770900149155
ENSG00000225285,-0.09842224602587586
ENSG00000179403,0.35157068258773144
ENSG00000215915,0.09333027069066217
ENSG00000160072,-0.45339047867719834
ENSG00000197785,1.177770639907378
ENSG00000205090,-0.2780557528436673
ENSG00000160075,1.5529938687384437
ENSG00000215014,-0.6886836663037205
ENSG00000228594,-1.6150956907329017
ENSG00000286989,-0.742388276017428
ENSG00000272106,-0.7874057355510603
ENSG00000197530,0.2278454076340608
ENSG00000189409,1.1358960179064015
ENSG00000248333,1.275904384942808
ENSG00000272004,-0.3347856247099472
ENSG00000189339,-1.6506804644373427
ENSG00000008128,0.863040269848009
ENSG00000215790,-0.7155378370527646
ENSG00000008130,-1.0497339789980458
ENSG00000078369,-0.8079550966387448
ENSG00000231050,-0.9917906780476391
ENSG00000169885,-1.0266406244888835
ENSG00000178821,-1.085271447138174
ENSG00000142609,-1.3560513428804868
ENSG00000233542,1.081469611325173
ENSG00000187730,-0.1693039597766411
ENSG00000226969,nan
ENSG00000067606,-0.7825751257233863
ENSG00000271806,2.8605022110423795
ENSG00000182873,0.6479294406872027
ENSG00000162585,-0.6847190776014638
ENSG00000157933,2.118689714611284
ENSG00000287356,0.7508703333013581
ENSG00000116151,-0.7105571342439674
ENSG00000272161,1.031347231061328
ENSG00000272420,1.0702955019202784
ENSG00000157916,3.0180388371993794
ENSG00000157911,-0.521901041197848
ENSG00000149527,2.230272746845801
ENSG00000224387,nan
ENSG00000157881,-0.9292931823482911
ENSG00000197921,-1.0678477306572363
ENSG00000272449,-1.3326316157681983
ENSG00000238164,0.05084883740390818
ENSG00000157873,-0.2347558444981318
ENSG00000228037,nan
ENSG00000157870,-1.2934203186766404
ENSG00000142606,1.2523037116873634
ENSG00000237058,-0.34742861114351653
ENSG00000215912,2.483510765766036
ENSG00000285945,nan
ENSG00000177133,-0.5343379725483777
ENSG00000142611,-0.29839810106043746
ENSG00000272235,nan
ENSG00000130762,1.988758965358022
ENSG00000272088,nan
ENSG00000162591,10.489174482105224
ENSG00000238260,nan
ENSG00000158109,-0.9506932711498611
ENSG00000116213,0.45820170221433926
ENSG00000078900,1.4876605273590289
ENSG00000227589,nan
ENSG00000162592,0.38100527647099464
ENSG00000235169,4.535869049499276
ENSG00000130764,-0.7052626774020161
ENSG00000272153,0.030315449698837506
ENSG00000116198,-1.092760337759056
ENSG00000169598,-0.45359046180579726
ENSG00000198912,-0.8625902539436843
ENSG00000236423,1.028381861664957
ENSG00000233304,-1.1830482518928984
ENSG00000284668,nan
ENSG00000232596,nan
ENSG00000196581,8.264966177934003
ENSG00000287586,-2.033340912049554
ENSG00000284616,nan
ENSG00000236948,14.911622720857945
ENSG00000131697,2.384796335865688
ENSG00000069424,2.148830092863928
ENSG00000116254,-0.9600710495692749
ENSG00000116251,-0.9366010793114338
ENSG00000226944,-0.13202792985338688
ENSG00000158286,18.167640451243813
ENSG00000116237,-0.650877640538556
ENSG00000225077,nan
ENSG00000158292,-1.2134582028380423
ENSG00000097021,0.1629130446402087
ENSG00000271746,-0.701790619985468
ENSG00000069812,nan
ENSG00000187017,-0.655032756294229
ENSG00000215788,-1.1348772199164752
ENSG00000171680,2.9581159539315838
ENSG00000162408,-0.08093666878339993
ENSG00000173662,-1.5576576514996492
ENSG00000204859,-0.9165208397755015
ENSG00000162413,0.0
