Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.20273757432963205,-0.63152809703678,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000003329071200370439,0.24107709194991894,0.009852894430852466,0.8184015442519085,0.4004039500166712,0.9250867696931577,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057749903639099645
ENSG00000123612,ACVR1C,0.9143864594377142,1.5351329010046637,0,0.3501734217898719,-1.183426803932087,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005414254965591101,0.27444743588019066,-1.5330081119102499,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008179007902613778
ENSG00000151388,ADAMTS12,0.02107823594781588,-2.2517972731080516,0,0.11300748735519155,1.772761950064837,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006222709325732942,0.08561106820213908,1.0763640731100126,0.00000000000000000000000000000000000000000004012753178001068
ENSG00000145536,ADAMTS16,0.011415505182825659,-0.8268570646434164,0.0000000000055414363410453835,0.010568446902878737,-0.513295764851657,0.0017257081042668483,0.03168593558745837,1.4978777052986416,0.000000000000000000000000003413340800984402
ENSG00000156140,ADAMTS3,0.035954347032521754,-0.8546957114770146,0.000000000000000000000000000000000000000000011246228974715944,0.10085793422274827,1.5913566612418601,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019020356767255014,0.022632811133898836,-1.1307744900095704,0.000000000000000000000000000006076332318043062
ENSG00000197381,ADARB1,0.5019451560408991,0.6746371804666831,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018550323782442973,0.2128668281697938,-1.2006936510769275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006135329492909668,0.4345499737708577,-0.019404922056966756,0.587595847500785
ENSG00000141433,ADCYAP1,0.5682584548490064,2.8038415280788698,0,0.03520041763714729,-3.7896008479564025,0,0.13589527033006216,-1.7422420073977631,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017326634599164798
ENSG00000120907,ADRA1A,0.537292773467247,0.22309388163298416,0.0000000000000005642576341383866,0.4308098394976632,-0.29733869558534654,0.000000000000000004024835366268852,0.49516654619903894,-0.05556329580813302,0.12804059679207874
ENSG00000170214,ADRA1B,0.08606571820909896,0.4916398266770745,0.000000000000000006099679018948164,0.05725268873370529,-0.5219402114814207,0.0000000000003582353935827333,0.06583195934164487,-0.2784002504367966,0.00021136652714158878
ENSG00000159723,AGRP,0.10543612267287004,1.7950922443443305,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019168129082572778,0.042440219846205954,-1.0629643233993735,0.000000000000000000000000000000000000011140346157277204,0.016039774847067437,-2.512205681469537,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027282980538417063
