Feature
1,ENSG00000140015
2,ENSG00000095587
3,ENSG00000167306
4,ENSG00000174453
5,ENSG00000154162
6,ENSG00000133101
7,ENSG00000157456
8,ENSG00000100354
9,ENSG00000134343
10,ENSG00000186472
11,ENSG00000072315
12,ENSG00000162631
13,ENSG00000151136
14,ENSG00000146648
15,ENSG00000103154
16,ENSG00000181449
17,ENSG00000091137
18,ENSG00000142192
19,ENSG00000169840
20,ENSG00000196358
21,ENSG00000188906
22,ENSG00000165675
23,ENSG00000107317
24,ENSG00000029534
25,ENSG00000182054
26,ENSG00000108018
27,ENSG00000072657
28,ENSG00000173267
29,ENSG00000143801
30,ENSG00000145642
31,ENSG00000091831
32,ENSG00000187123
33,ENSG00000205155
34,ENSG00000169083
35,ENSG00000170962
36,ENSG00000150556
37,ENSG00000148400
38,ENSG00000145536
39,ENSG00000197977
40,ENSG00000152214
41,ENSG00000126767
42,ENSG00000162736
43,ENSG00000053108
44,ENSG00000120907
45,ENSG00000083750
46,ENSG00000131378
47,ENSG00000183036
48,ENSG00000168610
49,ENSG00000130203
50,ENSG00000156140
51,ENSG00000140538
52,ENSG00000165899
53,ENSG00000135454
54,ENSG00000139287
55,ENSG00000041515
56,ENSG00000241945
57,ENSG00000047936
58,ENSG00000106113
59,ENSG00000141510
60,ENSG00000176697
61,ENSG00000169851
62,ENSG00000101180
63,ENSG00000180616
64,ENSG00000114805
65,ENSG00000188674
66,ENSG00000179242
67,ENSG00000185052
68,ENSG00000003137
69,ENSG00000254968
70,ENSG00000080815
71,ENSG00000180287
72,ENSG00000145990
73,ENSG00000048740
74,ENSG00000171509
75,ENSG00000112149
76,ENSG00000042493
77,ENSG00000169213
78,ENSG00000138413
79,ENSG00000187957
80,ENSG00000196639
81,ENSG00000162670
82,ENSG00000070808
83,ENSG00000115353
84,ENSG00000146555
85,ENSG00000111057
86,ENSG00000170231
87,ENSG00000136931
88,ENSG00000197381
89,ENSG00000107731
90,ENSG00000144227
91,ENSG00000106536
92,ENSG00000154529
93,ENSG00000132692
94,ENSG00000180071
95,ENSG00000111249
96,ENSG00000263155
97,ENSG00000152953
98,ENSG00000174145
99,ENSG00000132535
100,ENSG00000092969
101,ENSG00000266524
102,ENSG00000007372
103,ENSG00000176887
104,ENSG00000143171
105,ENSG00000186487
106,ENSG00000166603
107,ENSG00000170324
108,ENSG00000168743
109,ENSG00000066468
110,ENSG00000149927
111,ENSG00000053438
112,ENSG00000140945
113,ENSG00000154188
114,ENSG00000172575
115,ENSG00000102468
116,ENSG00000105376
117,ENSG00000168807
118,ENSG00000169064
119,ENSG00000069431
120,ENSG00000181418
121,ENSG00000132646
122,ENSG00000078328
123,ENSG00000152595
124,ENSG00000171885
125,ENSG00000198838
126,ENSG00000103811
127,ENSG00000167614
128,ENSG00000116678
129,ENSG00000151388
130,ENSG00000198963
131,ENSG00000139874
132,ENSG00000255690
133,ENSG00000101958
134,ENSG00000056291
135,ENSG00000112319
136,ENSG00000009694
137,ENSG00000165194
138,ENSG00000152661
139,ENSG00000262655
140,ENSG00000148908
141,ENSG00000010282
142,ENSG00000224982
143,ENSG00000134138
144,ENSG00000117724
145,ENSG00000162733
146,ENSG00000133665
147,ENSG00000244694
148,ENSG00000171004
149,ENSG00000137869
150,ENSG00000180914
151,ENSG00000147246
152,ENSG00000163131
153,ENSG00000187323
154,ENSG00000183230
155,ENSG00000117707
156,ENSG00000139354
157,ENSG00000143333
158,ENSG00000145423
159,ENSG00000008394
160,ENSG00000145451
161,ENSG00000182463
162,ENSG00000184307
163,ENSG00000115468
164,ENSG00000169618
165,ENSG00000122254
166,ENSG00000124089
167,ENSG00000223485
168,ENSG00000039068
169,ENSG00000203727
170,ENSG00000145335
171,ENSG00000189292
172,ENSG00000154146
173,ENSG00000167755
174,ENSG00000138639
175,ENSG00000188517
176,ENSG00000102879
177,ENSG00000154237
178,ENSG00000186297
179,ENSG00000157404
180,ENSG00000185551
181,ENSG00000181234
182,ENSG00000076944
183,ENSG00000242265
184,ENSG00000185149
185,ENSG00000172005
186,ENSG00000112799
187,ENSG00000099250
188,ENSG00000111799
189,ENSG00000169442
190,ENSG00000137573
191,ENSG00000112902
192,ENSG00000066336
193,ENSG00000106852
194,ENSG00000117091
195,ENSG00000153820
196,ENSG00000125869
197,ENSG00000146469
198,ENSG00000114315
199,ENSG00000064270
200,ENSG00000176641
201,ENSG00000132688
202,ENSG00000145248
203,ENSG00000116985
