Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000238009,AL627309.1,0.006155159969114043,0.8533224817382594,0.652130373340043,0.0034298197897737353,-0.8533224817382594,0.652130373340043
ENSG00000241860,AL627309.5,0.005595599971921857,-0.6592315234548467,0.6682186700879237,0.009432004421877771,0.6592315234548467,0.6682186700879237
ENSG00000237491,LINC01409,0.04532435977256704,-0.15746407348797664,0.890839580419897,0.050875660214977074,0.15746407348797664,0.890839580419897
ENSG00000177757,FAM87B,0.0005595599971921858,0.383837198437039,1.0,0.0005716366316289559,-0.383837198437039,1.0
ENSG00000228794,LINC01128,0.0979229995086325,-0.4014914172905657,0.47047013890066003,0.12976151537977298,0.4014914172905657,0.47047013890066003
ENSG00000225880,LINC00115,0.0016786799915765572,-0.616162801562961,0.8198228184979903,0.0031440014739592573,0.616162801562961,0.8198228184979903
ENSG00000230368,FAM41C,0.0078338399606906,0.06833537270911005,1.0,0.007717094526990905,-0.06833537270911005,1.0
ENSG00000272438,AL645608.6,0.0,-0.031200300841804918,1.0,0.00028581831581447794,0.031200300841804918,1.0
ENSG00000230699,AL645608.2,0.0,-0.031200300841804918,1.0,0.00028581831581447794,0.031200300841804918,1.0
ENSG00000241180,AL645608.4,0.0,-0.031200300841804918,1.0,0.00028581831581447794,0.031200300841804918,1.0
ENSG00000223764,LINC02593,0.004476479977537486,-1.7192562945270646,0.019706447188553713,0.016291644001425243,1.7192562945270646,0.019706447188553713
ENSG00000187634,SAMD11,0.07386191962936851,-1.505348419486766,4.97364403132997e-07,0.21093391707108472,1.505348419486766,4.97364403132997e-07
ENSG00000188976,NOC2L,0.16730843916046353,-0.39109624592818726,0.4433857100804319,0.21979428486133354,0.39109624592818726,0.4433857100804319
ENSG00000187961,KLHL17,0.024061079879263984,-0.771441027040872,0.1773432382724184,0.041729474108913776,0.771441027040872,0.1773432382724184
ENSG00000187642,PERM1,0.0,-0.031200300841804918,1.0,0.00028581831581447794,0.031200300841804918,1.0
ENSG00000272512,AL645608.7,0.016227239918573385,0.17525057662562205,0.9479241336909249,0.014576734106538375,-0.17525057662562205,0.9479241336909249
ENSG00000188290,HES4,0.4224677978801002,0.10058957171373661,0.9039637731176241,0.3941434575081651,-0.10058957171373661,0.9039637731176241
