NAME	TITLE	SCORE	
OXT	oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]	4.0846524	
AVP	arginine vasopressin [Source:HGNC Symbol;Acc:HGNC:894]	3.3913624	
SCGN	secretagogin, EF-hand calcium binding protein [Source:HGNC Symbol;Acc:HGNC:16941]	3.0261447	
TH	tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]	2.4111614	
SIM1	SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]	2.2727132	
FOXG1	forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]	2.0883138	
ZIC2	Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]	2.0607467	
EBF3	EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	1.9534639	
ZIC3	Zic family member 3 [Source:HGNC Symbol;Acc:HGNC:12874]	1.9258428	
NRN1	neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]	1.8215827	
LINC01551	long intergenic non-protein coding RNA 1551 [Source:HGNC Symbol;Acc:HGNC:19828]	1.8049023	
LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	1.7099204	
KLHL41	kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905]	1.702898	
ZIC4	Zic family member 4 [Source:HGNC Symbol;Acc:HGNC:20393]	1.6871802	
ADGRG2	adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516]	1.6739385	
ARX	aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]	1.6443965	
TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:HGNC:28297]	1.6433113	
DLX2	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]	1.638451	
TRH	thyrotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]	1.6216606	
ZIC5	Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322]	1.5246689	
GNG8	G protein subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:19664]	1.5108031	
DAPL1	death associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:21490]	1.5024581	
ONECUT3	one cut homeobox 3 [Source:HGNC Symbol;Acc:HGNC:13399]	1.4926326	
SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	1.4861065	
ZIC1	Zic family member 1 [Source:HGNC Symbol;Acc:HGNC:12872]	1.4810723	
PLPP4	phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]	1.4679159	
LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]	1.4477614	
DLX1	distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914]	1.4437162	
INHBA-AS1	INHBA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40303]	1.4324898	
LINC01561	long intergenic non-protein coding RNA 1561 [Source:HGNC Symbol;Acc:HGNC:31365]	1.4081115	
LHX6	LIM homeobox 6 [Source:HGNC Symbol;Acc:HGNC:21735]	1.4052087	
CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]	1.3778219	
DLX6	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]	1.3748428	
NMS	neuromedin S [Source:HGNC Symbol;Acc:HGNC:32203]	1.3707277	
NXPH2	neurexophilin 2 [Source:HGNC Symbol;Acc:HGNC:8076]	1.3673193	
ASIC4	acid sensing ion channel subunit family member 4 [Source:HGNC Symbol;Acc:HGNC:21263]	1.3610729	
CBLN2	cerebellin 2 precursor [Source:HGNC Symbol;Acc:HGNC:1544]	1.3558935	
GRM1	glutamate metabotropic receptor 1 [Source:HGNC Symbol;Acc:HGNC:4593]	1.3468949	
STC1	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]	1.3435502	
SYNPR	synaptoporin [Source:HGNC Symbol;Acc:HGNC:16507]	1.3336082	
SLC16A6	solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]	1.3321924	
OTP	orthopedia homeobox [Source:HGNC Symbol;Acc:HGNC:8518]	1.3248538	
MIR124-2HG	MIR124-2 host gene [Source:HGNC Symbol;Acc:HGNC:48723]	1.3191451	
ADRA1B	adrenoceptor alpha 1B [Source:HGNC Symbol;Acc:HGNC:278]	1.310618	
ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	1.3007947	
GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	1.283699	
LHX1-DT	LHX1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53778]	1.248826	
GAD2	glutamate decarboxylase 2 [Source:HGNC Symbol;Acc:HGNC:4093]	1.2445624	
DDC	dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]	1.240831	
CAPRIN2	caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259]	1.2326413	
CALCB	calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]	1.2297469	
UNCX	UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]	1.2229679	
EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	1.2130147	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	1.2120334	
INSM2	INSM transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:17539]	1.2040355	
CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]	1.1931299	
TACR3	tachykinin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11528]	1.1839982	
TUNAR	TCL1 upstream neural differentiation-associated RNA [Source:HGNC Symbol;Acc:HGNC:44088]	1.1804361	
PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	1.1800555	
SLC52A3	solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]	1.1778672	
MUC3A	mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]	1.1695305	
CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	1.1680099	
PTGFR	prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]	1.1595826	
RTL1	retrotransposon Gag like 1 [Source:HGNC Symbol;Acc:HGNC:14665]	1.1589516	
DRD2	dopamine receptor D2 [Source:HGNC Symbol;Acc:HGNC:3023]	1.1589143	
HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]	1.1582572	
ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33154]	1.1412234	
LOXL1	lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]	1.1366107	
ADRA1D	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]	1.1283581	
RGS8	regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810]	1.1111342	
ATP10A	ATPase phospholipid transporting 10A (putative) [Source:HGNC Symbol;Acc:HGNC:13542]	1.1106194	
HMX2	H6 family homeobox 2 [Source:HGNC Symbol;Acc:HGNC:5018]	1.1091025	
BHLHE22	basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]	1.0920581	
F12	coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]	1.085838	
CRABP1	cellular retinoic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2338]	1.0794032	
AARD	alanine and arginine rich domain containing protein [Source:HGNC Symbol;Acc:HGNC:33842]	1.0786086	
SIAH3	siah E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30553]	1.0779128	
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	1.0777858	
BEND4	BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]	1.0771304	
SHD	Src homology 2 domain containing transforming protein D [Source:HGNC Symbol;Acc:HGNC:30633]	1.076742	
CNGA3	cyclic nucleotide gated channel subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:2150]	1.0734311	
VAX1	ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]	1.0722445	
TRHDE-AS1	TRHDE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27471]	1.0709832	
CTXN3	cortexin 3 [Source:HGNC Symbol;Acc:HGNC:31110]	1.0680492	
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	1.0641042	
RAD54B	RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]	1.0597627	
