NAME	TITLE	SCORE	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	2.5311384	
HCRT	hypocretin neuropeptide precursor [Source:HGNC Symbol;Acc:HGNC:4847]	2.2784555	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	2.266471	
SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	2.1445115	
CALB2	calbindin 2 [Source:HGNC Symbol;Acc:HGNC:1435]	2.0858006	
SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]	2.0199542	
ZCCHC12	zinc finger CCHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:27273]	1.9607909	
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	1.9444617	
ECEL1	endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]	1.9351737	
INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	1.9242917	
CELF4	CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]	1.883927	
NSG2	neuronal vesicle trafficking associated 2 [Source:HGNC Symbol;Acc:HGNC:24955]	1.8803128	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	1.8603727	
SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]	1.848206	
STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	1.8066381	
TMEM130	transmembrane protein 130 [Source:HGNC Symbol;Acc:HGNC:25429]	1.7981694	
GNAL	G protein subunit alpha L [Source:HGNC Symbol;Acc:HGNC:4388]	1.7833605	
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	1.7556607	
ELMOD1	ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334]	1.7476312	
ELAVL4	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	1.7462195	
ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]	1.7374965	
