NAME	TITLE	SCORE	
TBX3	T-box transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11602]	1.9623243	
GRP	gastrin releasing peptide [Source:HGNC Symbol;Acc:HGNC:4605]	1.8767202	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	1.7689481	
SOSTDC1	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	1.6263803	
SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	1.5636508	
PRDM13	PR/SET domain 13 [Source:HGNC Symbol;Acc:HGNC:13998]	1.5415212	
ANKRD34B	ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736]	1.492266	
BTN3A2	butyrophilin subfamily 3 member A2 [Source:HGNC Symbol;Acc:HGNC:1139]	1.468695	
LINC02192	long intergenic non-protein coding RNA 2192 [Source:HGNC Symbol;Acc:HGNC:53054]	1.3920281	
DHRS2	dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]	1.3391163	
GPR61	G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:HGNC:13300]	1.2404206	
UGT8	UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]	1.1659267	
TCF7L2	transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]	1.1554289	
AKAP14	A-kinase anchoring protein 14 [Source:HGNC Symbol;Acc:HGNC:24061]	1.1535509	
CHRM5	cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]	1.11364	
CALCB	calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]	1.111198	
HIF3A	hypoxia inducible factor 3 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15825]	1.1029794	
LNX2	ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]	1.0823547	
SEC31B	SEC31 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:23197]	1.0788401	
PGM5	phosphoglucomutase 5 [Source:HGNC Symbol;Acc:HGNC:8908]	1.0773497	
LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	1.0711464	
THRB	thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]	1.062911	
PSMC3IP	PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]	1.048274	
PHYHD1	phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396]	1.0466769	
KLF5	KLF transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]	1.0270575	
ZBTB20	zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]	1.0267104	
IL13RA1	interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]	1.024619	
SCN5A	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]	1.0180827	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	1.0174297	
FAM218A	family with sequence similarity 218 member A [Source:HGNC Symbol;Acc:HGNC:26466]	1.0146426	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	1.0103394	
LINC01322	long intergenic non-protein coding RNA 1322 [Source:HGNC Symbol;Acc:HGNC:50528]	0.9864829	
ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	0.9843533	
GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	0.9814949	
MPP7	MAGUK p55 scaffold protein 7 [Source:HGNC Symbol;Acc:HGNC:26542]	0.97996855	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	0.9793344	
IRX5	iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]	0.96526605	
TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	0.9448384	
SDS	serine dehydratase [Source:HGNC Symbol;Acc:HGNC:10691]	0.934613	
FRMPD2	FERM and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28572]	0.93453425	
SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	0.9338088	
CPNE4	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	0.9267062	
CABLES1	Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097]	0.9266527	
C1orf159	chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]	0.9236294	
S1PR2	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]	0.9190737	
ZNF253	zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497]	0.9075877	
ZNF135	zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]	0.9070435	
PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	0.89725906	
GALR3	galanin receptor 3 [Source:HGNC Symbol;Acc:HGNC:4134]	0.89390206	
ZNF160	zinc finger protein 160 [Source:HGNC Symbol;Acc:HGNC:12948]	0.8857924	
SP110	SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]	0.8852886	
RBMS3	RNA binding motif single stranded interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:13427]	0.8852872	
SOX9-AS1	SOX9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49321]	0.88479173	
ZNF343	zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]	0.880208	
PUS3	pseudouridine synthase 3 [Source:HGNC Symbol;Acc:HGNC:25461]	0.87410384	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	0.87105596	
TOX2	TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]	0.8651389	
CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	0.8649649	
MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]	0.8597932	
ETAA1	ETAA1 activator of ATR kinase [Source:HGNC Symbol;Acc:HGNC:24648]	0.85977006	
MAML3	mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]	0.8595391	
SNX22	sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]	0.8565916	
ANKRD49	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]	0.85236245	
RPAP2	RNA polymerase II associated protein 2 [Source:HGNC Symbol;Acc:HGNC:25791]	0.8442635	
MAPK12	mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]	0.8281183	
ZC3H10	zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893]	0.82727265	
