Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000238009,AL627309.1,0.002606220042924774,-0.2437037303650822,1.0,0.0016555564949289887,0.2437037303650822,1.0
ENSG00000241860,AL627309.5,0.017312747428000284,-0.4033603963535679,0.8362203927730278,0.021522234434076856,0.4033603963535679,0.8362203927730278
ENSG00000286448,AP006222.2,0.0011169514469677603,-0.3432394039159963,1.0,0.0,0.3432394039159963,1.0
ENSG00000229905,AL669831.2,0.00018615857449462672,-2.150594325973602,1.0,0.0,2.150594325973602,1.0
ENSG00000237491,LINC01409,0.04840122936860295,0.4178800519589858,0.6499527220636265,0.034766686393508765,-0.4178800519589858,0.6499527220636265
ENSG00000177757,FAM87B,0.0007446342979785069,-0.8286662310862383,1.0,0.0,0.8286662310862383,1.0
ENSG00000228794,LINC01128,0.10573807031294798,0.6441385117148966,0.3061999543349358,0.06622225979715955,-0.6441385117148966,0.3061999543349358
ENSG00000225880,LINC00115,0.002047744319440894,-1.5656318252524457,0.4292561421528545,0.004966669484786967,1.5656318252524457,0.4292561421528545
ENSG00000230368,FAM41C,0.02047744319440894,0.18438992173920798,1.0,0.016555564949289888,-0.18438992173920798,1.0
ENSG00000223764,LINC02593,0.010611038746193723,-1.0999682529036336,0.21446021834727597,0.021522234434076856,1.0999682529036336,0.21446021834722737
ENSG00000187634,SAMD11,0.1546977754050348,0.01068658105945941,1.0,0.15231119753346697,-0.01068658105945941,1.0
ENSG00000188976,NOC2L,0.24088919539604697,0.44667507019916775,0.41791738826841224,0.17548898846247282,-0.44667507019916775,0.41791738826841224
ENSG00000187961,KLHL17,0.04114104496331251,1.184389921739208,0.07783761573970294,0.016555564949289888,-1.184389921739208,0.07783761573970294
ENSG00000272512,AL645608.7,0.013961893087097004,0.5123706867488274,0.7322214932083336,0.008277782474644944,-0.5123706867488274,0.7322214932083336
ENSG00000188290,HES4,0.4860600380054704,0.34236386044525724,0.5659796042586869,0.3824335503285964,-0.34236386044525724,0.5659796042586869
ENSG00000187608,ISG15,0.36654623317992,0.4358335837520535,0.4121796710707831,0.2698557086734252,-0.4358335837520535,0.4121796710707831
ENSG00000224969,AL645608.1,0.00018615857449462672,-2.150594325973602,1.0,0.0,2.150594325973602,1.0
ENSG00000188157,AGRN,0.12342313488993752,-0.097482989514039,0.9984507645327002,0.13078896309939012,0.097482989514039,0.9984507645327002
ENSG00000131591,C1orf159,0.047284277921635184,0.036404188827652284,1.0,0.0447000253630827,-0.036404188827652284,1.0
ENSG00000162571,TTLL10,0.005026281511354922,0.07179809536284587,1.0,0.0033111129898579774,-0.07179809536284587,1.0
ENSG00000186891,TNFRSF18,0.001303110021462387,-1.7355568266947587,0.5257655364363228,0.0033111129898579774,1.7355568266947587,0.5257655364363228
ENSG00000186827,TNFRSF4,0.006329391532817309,-0.6062738097497915,0.9347087944611728,0.008277782474644944,0.6062738097497915,0.9347087944611728
ENSG00000078808,SDF4,0.6886005670556242,0.2764504747279751,0.7322214932083336,0.5678558777606432,-0.2764504747279751,0.7322214932083336
ENSG00000176022,B3GALT6,0.20849760343398194,0.9799762368318254,0.02134830107582141,0.10430005918052629,-0.9799762368318254,0.02134830107582141
ENSG00000184163,C1QTNF12,0.008563294426752828,-0.18096797501712025,1.0,0.008277782474644944,0.18096797501712025,1.0
ENSG00000260179,AL162741.1,0.00018615857449462672,-2.150594325973602,1.0,0.0,2.150594325973602,1.0
ENSG00000160087,UBE2J2,0.2494524898227998,0.470314871153946,0.3669388019126497,0.1788001014523308,-0.470314871153946,0.3669388019126497
ENSG00000230415,LINC01786,0.0009307928724731336,-0.5656318252524457,1.0,0.0,0.5656318252524457,1.0
ENSG00000162572,SCNN1D,0.04989049796455996,0.39730608052601024,0.6650449219147239,0.036422242888437754,-0.39730608052601024,0.6650449219147239
ENSG00000131584,ACAP3,0.2654621272293377,0.15825029205984986,0.9814878264851605,0.2367445787748454,-0.15825029205984986,0.9814878264851605
ENSG00000169972,PUSL1,0.04300263070825877,-0.4218963477909963,0.5350147009054843,0.05628892082758562,0.4218963477909963,0.5350147009054843
ENSG00000127054,INTS11,0.2606220042924774,0.32436699095730015,0.630477826239727,0.2069445618661236,-0.32436699095730015,0.630477826239727
ENSG00000240731,AL139287.1,0.00018615857449462672,-2.150594325973602,1.0,0.0,2.150594325973602,1.0
ENSG00000224051,CPTP,0.08228208992662502,-0.19232145158332514,0.8545782208381827,0.09271116371602336,0.19232145158332514,0.8545782208381827
