Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000069431,ABCC9,0.37033939934595844,1.858875957344012,0,0.10207508040663334,-1.858875957344012,0
ENSG00000123612,ACVR1C,0.31550249576772355,-1.1923068074180199,0,0.7210179707874913,1.1923068074180199,0
ENSG00000151388,ADAMTS12,0.04162245818514554,0.9250891996366875,0.00000000000000000000000000000000000021778251912993707,0.02190367931629652,-0.9250891996366875,0.00000000000000000000000000000000000021778251912993707
ENSG00000145536,ADAMTS16,0.03443672290226745,1.0690905350289253,0.00000000000000000000000000000000000000002929509622757575,0.016394969548126137,-1.0690905350289253,0.00000000000000000000000000000000000000002929509622757575
ENSG00000156140,ADAMTS3,0.07197914495221949,0.7833109398541391,0.0000000000000000000000000000000000000000000000014409601449902408,0.041807172347721654,-0.7833109398541391,0.0000000000000000000000000000000000000000000000014409601449928618
ENSG00000197381,ADARB1,0.36464561757520336,-0.9103443404677395,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006343897,0.685375306989865,0.9103443404677395,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006343897
ENSG00000141433,ADCYAP1,0.3638235207419927,-1.7115678108136787,0,1.1916519666360001,1.7115678108136787,0
ENSG00000120907,ADRA1A,0.6922968776559284,0.3067413895691916,0.0000000000000000000000000000000000000008666953111593458,0.5596914704339301,-0.3067413895691916,0.0000000000000000000000000000000000000008666953111325451
ENSG00000170214,ADRA1B,0.06573729862599065,-0.7912209673855641,0.000000000000000000000000000000000000000000000003641073695729219,0.11378108866399539,0.7912209673855641,0.000000000000000000000000000000000000000000000003641073695729219
ENSG00000159723,AGRP,0.01723358546656355,-2.6321213316370153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030544605028295683,0.10699357127107118,2.6321213316370153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030544605028295683
ENSG00000204472,AIF1,0.3513702761203947,1.9534727718000673,0,0.09069697154023379,-1.9534727718000673,0
ENSG00000171094,ALK,0.36769042066116864,-0.6361285859227614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000003309587220724809,0.5714630585694846,0.6361285859227614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000003309587220727819
ENSG00000189292,ALKAL2,0.45946078567216253,1.6597814844833434,0,0.1453905899527826,-1.6597814844833434,0
ENSG00000154188,ANGPT1,0.19474560537834007,0.8607628092350215,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000683051998041708,0.10722310084474494,-0.8607628092350215,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000683051998041708
ENSG00000029534,ANK1,0.1744672168258112,-0.8779484835315396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009236262303486552,0.320652814422251,0.8779484835315396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009236262303494952
ENSG00000180071,ANKRD18A,0.1738278081777585,-0.846945686216676,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004519259438237122,0.3126848592218617,0.846945686216676,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004519259438265894
ENSG00000189127,ANKRD34B,0.23317102032322204,-2.50452765237172,0,1.323303572107453,2.50452765237172,0
ENSG00000134343,ANO3,0.08123534633355399,-1.8484537782696067,0,0.2926174164949553,1.8484537782696067,0
ENSG00000135046,ANXA1,1.7292959126739875,3.5640963085378665,0,0.14617754849109263,-3.5640963085378665,0
ENSG00000130203,APOE,22.208245644475365,0.8732060037767662,0,12.124211140595664,-0.8732060037767662,0
ENSG00000142192,APP,9.014444016308843,-0.9233721372131707,0,17.096346345394974,0.9233721372131707,0
ENSG00000171885,AQP4,19.844839041118245,1.5854049162848445,0,6.612910967236678,-1.5854049162848445,0
ENSG00000169083,AR,0.21465861756055307,-0.492587445144556,0.0000000000000000000000000000000000000000000000000000000000000000031354521646561944,0.3020281290155797,0.492587445144556,0.000000000000000000000000000000000000000000000000000000000000000003135452164650491
