Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000069431,ABCC9,0.09096888369023351,-0.9202661351457366,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002417995188572636,0.2687801878205179,1.2271227497517527,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008507792882218877,0.05724282411568175,-1.7254649027666136,0,0.13034571636194828,-0.21699644665280715,0.0001307289895355935,0.5266801798564588,2.062723570929724,0,0.08027844470584465,-0.9380946432431956,0.00000000000000000000000000000005256547755681874
ENSG00000123612,ACVR1C,0.438203768995637,0.7233608598915653,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026836342642057776,0.22716106895977636,-0.573871036089654,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021883127694238237,0.30482167981703046,-0.053377623164522436,0.0288991227877627,0.28590672483485685,-0.14066523773123962,0.0007424334035526206,0.23477190214742008,-0.43614351431256804,0.0000000000000000007052848374261567,0.21470697239723546,-0.5696647273495725,0.00000000000000000000000000002418328310007072
ENSG00000151388,ADAMTS12,0.026862762692499268,0.08315916778965526,0.28324242881833894,0.019877788112592967,-0.4672061670832539,0.00000004182640780728111,0.024652284940404924,-0.0905173841425908,0.22366221454938814,0.021613107523680265,-0.2673036362265844,0.04232273130252547,0.06610971659533436,1.5113366795436205,0.0000000000000000000000000000000000000000012190284727409313,0.014200196587118746,-0.8815367152289015,0.00000030956192741811413
ENSG00000145536,ADAMTS16,0.01366910490990007,-0.04301742842694001,0.6897819857893743,0.011515737824843523,-0.3493189782531818,0.002026504530024501,0.009722540737205488,-0.6971417350913347,0.00000000004844891237155933,0.016810194740640206,0.3012682630777386,0.06399208613696515,0.045049834577430066,1.9097520597499296,0.0000000000000000000000000000000000000000012585324697323988,0.011360157269694998,-0.2941917164992125,0.16913942636824958
ENSG00000156140,ADAMTS3,0.02666465972279057,-0.009539584139230506,0.9094994400768233,0.03344820115099778,0.4297407998935707,0.000000011943001463196291,0.021593508079261626,-0.4255673118233112,0.000000013140786011132646,0.02948454791810703,0.15569462758434138,0.20604127679218862,0.0254549878303365,-0.0699793427440829,0.646373312582441,0.025939025765803578,-0.04091682899849669,0.803605367217894
ENSG00000197381,ADARB1,0.15788806685783124,-1.361356119504324,0,0.22849899700581627,-0.6945100603806953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003805348900968463,0.5812404316377303,1.314004868040156,0,0.2824379544915501,-0.2779021689952894,0.00000000013422720061121262,0.510747921286392,0.6448605395732012,0.0000000000000000000000000000000000000000000005536843547379942,0.2618516250664697,-0.38562068110221603,0.00000000000006804458897056708
ENSG00000141433,ADCYAP1,0.23312757475319423,-1.005656482806957,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017135680789971915,0.26849348895350933,-0.7236340429692603,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026872433332383226,0.7299916635159491,1.4651720127772432,0,0.34247436427955086,-0.2557628941442267,0.000000012474951200633657,0.23403938451201473,-0.8230381772239093,0.0000000000000000000000000000000000000000000000000023926226964986668,0.31808440355145995,-0.3613804953934112,0.000000000013164440764183974
ENSG00000120907,ADRA1A,0.4873333054833938,-0.3582347526858287,0.00000000000000000000000000000000000000000000000000000000000002643089508176065,0.8485808632008137,0.7351424414668919,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202201047479326,0.4685754839189521,-0.4439857132369045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000402531172236605,0.5896909583621406,0.0073922038255381795,0.8333648303790748,0.43401669897767986,-0.4587641594231717,0.0000000000000000000000000005933029624354828,0.7963470246056193,0.47190967041008164,0.0000000000000000000000000000000003659410134935489
ENSG00000170214,ADRA1B,0.04092807354181673,-1.3164689195618648,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000904863474837946,0.0472097467674083,-1.029481509833715,0.0000000000000000000000000000000000000000000000000000000000000000000000000000013138598734220046,0.14197822597140147,1.2179182129130988,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001984983308782835,0.07604611906480094,-0.17611293584037568,0.02423263717213702,0.17873430303890953,1.173026442495504,0.000000000000000000000000000000000000000000000005093111639165652,0.06891828743614965,-0.31974615230612935,0.0007028736303274308
ENSG00000159723,AGRP,0.006775121564037426,-0.6551294202987821,0.000000033753091689989985,0.00759751997572664,-0.42277844759176464,0.0006857689505492652,0.015257470295464792,1.0766741885731683,0.000000000000000000000000005990777318015602,0.007871440394426764,-0.29236025724224834,0.12541258614630613,0.007142046945202327,-0.42053742325112964,0.062004762077894515,0.007194766270806832,-0.40770402607226774,0.08500821678686737
