NAME	TITLE	SCORE	
LINC01549	long intergenic non-protein coding RNA 1549 [Source:HGNC Symbol;Acc:HGNC:1277]	4.6923647	
DNAH17-AS1	DNAH17 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48594]	4.626307	
SLC5A11	solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]	4.4869633	
HAGLR	HOXD antisense growth-associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:43755]	4.362665	
KLK6	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]	4.267263	
CARNS1	carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]	4.180859	
GJB1	gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283]	4.1151752	
LINC01445	long intergenic non-protein coding RNA 1445 [Source:HGNC Symbol;Acc:HGNC:50771]	4.1102	
HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	4.1039004	
UGT8	UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]	4.0882325	
PCSK6	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	4.0610976	
ERMN	ermin [Source:HGNC Symbol;Acc:HGNC:29208]	4.0578117	
ZNF488	zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]	4.0332665	
MOG	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:HGNC:7197]	4.012355	
LDB3	LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]	3.958158	
ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	3.9358716	
DNAH17	dynein axonemal heavy chain 17 [Source:HGNC Symbol;Acc:HGNC:2946]	3.9286673	
PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	3.9134133	
LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	3.8632553	
LINC00323	long intergenic non-protein coding RNA 323 [Source:HGNC Symbol;Acc:HGNC:19720]	3.8294203	
MAG	myelin associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:6783]	3.8132825	
FA2H	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]	3.796678	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	3.7710245	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	3.7707162	
GALNT6	polypeptide N-acetylgalactosaminyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4128]	3.7080178	
SLC45A3	solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]	3.7009745	
SEC14L5	SEC14 like lipid binding 5 [Source:HGNC Symbol;Acc:HGNC:29032]	3.6916406	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	3.6850789	
TF	transferrin [Source:HGNC Symbol;Acc:HGNC:11740]	3.674151	
USH1C	USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]	3.6680036	
CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	3.6580105	
ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4 [Source:HGNC Symbol;Acc:HGNC:220]	3.6534188	
CLDN11	claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]	3.6433377	
GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24945]	3.6185348	
TMEM63A	transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]	3.6127076	
NIPAL4	NIPA like domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28018]	3.597684	
PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]	3.5920944	
LDLRAP1	low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]	3.5667632	
RASGRP3	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	3.5512798	
FOLH1	folate hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3788]	3.5359437	
EVI2A	ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]	3.5302331	
ATP10B	ATPase phospholipid transporting 10B (putative) [Source:HGNC Symbol;Acc:HGNC:13543]	3.5241377	
S1PR5	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]	3.5065112	
MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181]	3.504131	
TSPAN15	tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]	3.483182	
TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	3.452843	
GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	3.4435897	
TMEM125	transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]	3.4296994	
CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]	3.396497	
ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]	3.3947842	
GJC2	gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]	3.3878534	
CMTM5	CKLF like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19176]	3.3831563	
RAPGEF5	Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]	3.3825889	
CNDP1	carnosine dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:20675]	3.3720098	
TRIM59	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	3.3582752	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	3.345881	
EMILIN2	elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]	3.3426447	
GPR37	G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]	3.3382974	
NINJ2	ninjurin 2 [Source:HGNC Symbol;Acc:HGNC:7825]	3.3323505	
RBP7	retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]	3.2948842	
LTF	lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]	3.2879798	
TMEM144	transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]	3.2759457	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	3.267295	
PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]	3.2624998	
KANK4	KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]	3.2578099	
HOXD1	homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]	3.2487824	
ELOVL1	ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]	3.2478468	
MBP	myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]	3.2450306	
RHBDL2	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	3.2405484	
CDK18	cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]	3.2218137	
SYNJ2	synaptojanin 2 [Source:HGNC Symbol;Acc:HGNC:11504]	3.1729574	
GLDN	gliomedin [Source:HGNC Symbol;Acc:HGNC:29514]	3.1665936	
LINC01877	long intergenic non-protein coding RNA 1877 [Source:HGNC Symbol;Acc:HGNC:52696]	3.140589	
CA14	carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]	3.139913	
FAM178B	family with sequence similarity 178 member B [Source:HGNC Symbol;Acc:HGNC:28036]	3.1191301	
SLC31A2	solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]	3.1141064	
SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	3.0641837	
HSPA2	heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]	3.0593884	
HPN-AS1	HPN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:47041]	3.033127	
SHROOM4	shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]	3.02913	
FGFR2	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]	3.02338	
TMEM235	transmembrane protein 235 [Source:HGNC Symbol;Acc:HGNC:27563]	3.0165198	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	3.0020854	
CNP	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]	2.9961948	
PAQR4	progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]	2.9870212	
SELENOP	selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]	2.98483	
SMIM5	small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]	2.9757369	
CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]	2.9677262	
COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	2.966976	
HHATL	hedgehog acyltransferase like [Source:HGNC Symbol;Acc:HGNC:13242]	2.9562156	
LINC01170	long intergenic non-protein coding RNA 1170 [Source:HGNC Symbol;Acc:HGNC:49542]	2.9479218	
SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	2.9423428	
KLHL4	kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]	2.9052742	
NKX6-2	NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321]	2.9044409	
TP53TG5	TP53 target 5 [Source:HGNC Symbol;Acc:HGNC:15856]	2.903477	
BCAS1	brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974]	2.8934462	
ST18	ST18 C2H2C-type zinc finger transcription factor [Source:HGNC Symbol;Acc:HGNC:18695]	2.8803706	
PRRG1	proline rich and Gla domain 1 [Source:HGNC Symbol;Acc:HGNC:9469]	2.86136	
DOCK5	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	2.8570337	
CLDND1	claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]	2.8448274	
CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	2.8404558	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	2.8202507	
MYO1D	myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]	2.8014169	
CLCA4	chloride channel accessory 4 [Source:HGNC Symbol;Acc:HGNC:2018]	2.799886	
SLAIN1	SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]	2.7910197	
MAP6D1	MAP6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25753]	2.7898672	
GLTP	glycolipid transfer protein [Source:HGNC Symbol;Acc:HGNC:24867]	2.7831566	
RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]	2.782774	
GALNT15	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	2.7816534	
EFS	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]	2.7766008	
CNTN2	contactin 2 [Source:HGNC Symbol;Acc:HGNC:2172]	2.7577524	
PLLP	plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]	2.7533855	
RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	2.7447562	
CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]	2.7406378	
MOB3B	MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]	2.7403986	
LINC00320	long intergenic non-protein coding RNA 320 [Source:HGNC Symbol;Acc:HGNC:19690]	2.73695	
MYLK	myosin light chain kinase [Source:HGNC Symbol;Acc:HGNC:7590]	2.7355244	
SEMA3B	semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]	2.7280207	
MKRN3	makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]	2.7212565	
C10orf90	chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563]	2.7126837	
RNASE1	ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]	2.7071438	
FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]	2.7056954	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	2.7048292	
PMP22	peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]	2.6977134	
DBNDD2	dysbindin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15881]	2.6888115	
SOX10	SRY-box transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11190]	2.672487	
MAL	mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]	2.662113	
TMEM273	transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274]	2.6592524	
SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	2.6545348	
ABCA8	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]	2.6537695	
GPR62	G protein-coupled receptor 62 [Source:HGNC Symbol;Acc:HGNC:13301]	2.649721	
CD22	CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]	2.6099768	
KCNJ2	potassium inwardly rectifying channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]	2.6097884	
LINC01630	long intergenic non-protein coding RNA 1630 [Source:HGNC Symbol;Acc:HGNC:52295]	2.6078842	
SOX2-OT	SOX2 overlapping transcript [Source:HGNC Symbol;Acc:HGNC:20209]	2.606691	
ALB	albumin [Source:HGNC Symbol;Acc:HGNC:399]	2.6031778	
TTYH2	tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]	2.6028926	
PADI2	peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]	2.5971305	
CDC42EP1	CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014]	2.595732	
FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]	2.5888157	
MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	2.5818973	
ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	2.581395	
NDE1	nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619]	2.5756195	
MAN2A1	mannosidase alpha class 2A member 1 [Source:HGNC Symbol;Acc:HGNC:6824]	2.568288	
RTKN	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	2.5660133	
MITF	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	2.5648563	
PACC1	proton activated chloride channel 1 [Source:HGNC Symbol;Acc:HGNC:25593]	2.5517929	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	2.550445	
PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	2.548628	
EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	2.545423	
FRMD4B	FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]	2.5440803	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	2.5396497	
ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]	2.535351	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	2.5315368	
FAM107B	family with sequence similarity 107 member B [Source:HGNC Symbol;Acc:HGNC:23726]	2.5205708	
FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	2.5188355	
NTM-AS1	NTM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32293]	2.5112936	
PVALB	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	2.5057728	
TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	2.502984	
WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	2.5023725	
LINC01094	long intergenic non-protein coding RNA 1094 [Source:HGNC Symbol;Acc:HGNC:49219]	2.5019062	
ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]	2.4975162	
NKAIN2	sodium/potassium transporting ATPase interacting 2 [Source:HGNC Symbol;Acc:HGNC:16443]	2.4971604	
SNX22	sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]	2.4809988	
PRCD	photoreceptor disc component [Source:HGNC Symbol;Acc:HGNC:32528]	2.4794905	
PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8997]	2.4782803	
FNTB	farnesyltransferase, CAAX box, beta [Source:HGNC Symbol;Acc:HGNC:3785]	2.4781346	
ZEB2	zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]	2.4780953	
JPT2	Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137]	2.4758186	
HMSD	histocompatibility minor serpin domain containing [Source:HGNC Symbol;Acc:HGNC:23037]	2.4745011	
SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	2.4723728	
PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	2.4712775	
TMC7	transmembrane channel like 7 [Source:HGNC Symbol;Acc:HGNC:23000]	2.4674172	
ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	2.4446003	
SEPTIN10	septin 10 [Source:HGNC Symbol;Acc:HGNC:14349]	2.4438055	
LPAR1	lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]	2.4372518	
LIPE	lipase E, hormone sensitive type [Source:HGNC Symbol;Acc:HGNC:6621]	2.436214	
CDH19	cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758]	2.4316783	
PRR18	proline rich 18 [Source:HGNC Symbol;Acc:HGNC:28574]	2.428008	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	2.4136326	
COL9A3	collagen type IX alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2219]	2.4124067	
SLCO1A2	solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]	2.408192	
PRIMA1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	2.4056683	
P2RX7	purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]	2.380809	
SLC12A2	solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]	2.3792558	
TFEB	transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]	2.378272	
CDC42EP2	CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]	2.3725762	
ABCA6	ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]	2.3689013	
PEX5L	peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]	2.3642638	
CYP4F12	cytochrome P450 family 4 subfamily F member 12 [Source:HGNC Symbol;Acc:HGNC:18857]	2.356565	
PLD1	phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]	2.3553143	
REEP3	receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711]	2.3514857	
MEIS1	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	2.3412528	
BMP8A	bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]	2.3408322	
LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	2.334055	
