Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000069431,ABCC9,0.07971563907318294,-1.8546337799167352,0,0.3673866737774292,1.3241746857906054,0,0.16058202039029915,-0.40219742683106174,0.0000000000000000000000019908929468804464,0.507922052837099,1.478277244873877,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045817212782027525,0.12045754857943212,-0.7988499042342703,0.00000000000000000000000000000014480444936178936,0.1713056199226091,-0.27134835562221626,0.0000028169053850262843
ENSG00000123612,ACVR1C,0.7209667441866535,1.0602467287260142,0,0.3051505959804321,-0.8868373313956913,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063738223621081374,0.510998778212275,0.049807778486333554,0.1304994615864156,0.202740611881475,-1.3520660274567207,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020589625430487154,0.2824386748805547,-0.8499853739943866,0.0000000000000000000000000000000000000000000000000000000573342662254712,0.34333176821502936,-0.5604186893596328,0.0000000000000000000000000001719413795354429
ENSG00000151388,ADAMTS12,0.02222785689655632,-0.46745036956161545,0.00000000029463119953491725,0.017874029263497432,-0.7778634426715607,0.0000000000000000006844935139707075,0.031100257065043557,0.22364965457206054,0.023910118012630512,0.05122041453707451,1.0058752063874872,0.000000000000000040781453276184617,0.06992413795586548,1.503003197126008,0.000000000000000000000000000000000002448045665852686,0.025398625035844252,-0.10345602007453181,0.5162927420093646
ENSG00000145536,ADAMTS16,0.008970124991249885,-0.24113946936491626,0.029283425190003473,0.007967940756016928,-0.4148615867173566,0.0010851948865046315,0.012932780165661677,0.4601241835597092,0.0014368923231397926,0.017128370134584403,0.8732374378093688,0.0000021348934263562343,0.008618101036577258,-0.1896146742883369,0.4412485989259122,0.010988057639620562,0.17379791360879704,0.4775582217317414
ENSG00000156140,ADAMTS3,0.01870186436854929,-0.5423765665898017,0.00000000000003319147804918305,0.025583550319319217,0.14247268400190904,0.06635877827880901,0.026404426171559258,0.1786329228659902,0.06392423461205134,0.020586983334837022,-0.2146986151356165,0.12657951664562284,0.05151274028681406,1.223387220861449,0.0000000000000000000000001634703637845525,0.02125558690942994,-0.1639280947984325,0.28695391114862845
ENSG00000197381,ADARB1,0.5907588921124098,1.0718924001610586,0,0.2765521491588362,-0.705749414767521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035488708429441533,0.258193718307317,-0.7375419618946488,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004820322588839541,0.39510538416219215,-0.03888588186870967,0.3589923491138936,0.17569174158658635,-1.25370219939255,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015624115543758001,0.325138426877297,-0.3362195884510699,0.00000000000006286764470691183
ENSG00000141433,ADCYAP1,0.6547627084807935,1.4199743654043422,0,0.25889346964550136,-0.8375572228076851,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004740780809572502,0.2641982233842314,-0.7162451301814394,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000004536029206353994,0.22184533241620374,-0.930219659268666,0.00000000000000000000000000000000000000000000000000000000000000000002653959121718834,0.06306883031313357,-2.766437626405689,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333320986000745,0.3316231822055976,-0.32083305110312166,0.0000000014188270653943817
ENSG00000120907,ADRA1A,0.41138460022763623,-0.47967498858411983,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019298774495699881,0.735893166255704,0.7832645217131446,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024189259245877113,0.5992188143423244,0.28167208388671316,0.0000000000000000000000034706417730198066,0.3228038986902445,-0.6936776341704732,0.000000000000000000000000000000000000000000000000000000000007587336016297764,0.12555006282831868,-2.081364294108685,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026420358606783714,0.5218426718357503,0.03989956271242179,0.3637286578439737
ENSG00000170214,ADRA1B,0.10073055454010484,0.5800554941513623,0.00000000000000000000000000000000000000019307349203792295,0.062322217697062136,-0.4859509614199369,0.0000000000000000000005983980211460502,0.05873637658571345,-0.5240040722333101,0.0000000000000005370248316588404,0.09420603574021422,0.24213529740575845,0.0030482014443330855,0.07560425000270049,-0.09750704409856858,0.3096773621082804,0.07187270488866565,-0.175594983567128,0.06013762722657376
ENSG00000159723,AGRP,0.07554086392002261,2.065051086812074,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023473166004806833,0.015462112061676093,-1.6965029969591603,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002577908412620977,0.017166726053229487,-1.391621103834387,0.0000000000000000000000000000000000000000000000010687707875688922,0.008893576800649594,-2.2636214500760037,0.0000000000000000000000000000000000000000000048296686381488836,0.041719443654339904,0.02888063956558007,0.8335312110050578,0.019094001799996388,-1.1440861564290055,0.00000000000000010327551786031185
